You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1386k 4045k:1415k 4056k:1403k 4038k:1379k 4048k:5584k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  31B  187B|1845  2347 
  0   0 100   0   0   0|   0     0 :   0     0 :2483k    0 :   0     0 :2483k    0 |   0     0 :  50k 2255B: 127B  491B:  51k 2746B|   0     0 | 316   384 
  0   0 100   0   0   0|   0     0 :   0     0 :2867k    0 :   0     0 :2867k 9011B|   0     0 :  33k  790B:  22k   32k:  63k   33k|   0     0 |1423  1317 
  0   0  99   0   0   0|   0    26k:   0    22k:2893k   22k:   0   314k:2893k  393k|   0     0 :  27k 4984B: 300k  298k: 328k  303k|   0     0 | 524   552 
  0   0 100   0   0   0|   0     0 :   0     0 :2483k    0 :   0     0 :2483k    0 |   0     0 :  23k  781B:  18k  812B:  42k 1593B|   0     0 | 345   397 
 21   2  77   1   0   0|  52M    0 :  26M    0 :  29M   34k:  26M    0 : 132M   69k| 633B  633B:  38k 5047B:  14M   35k:  14M   40k|   0     0 |6479  2156 
 39   8  41   9   0   2| 439M   37k: 284M   37k: 247M   29k: 191M   39k:1160M  156k|   0     0 :  31k  918B: 235M  318M: 236M  318M|   0     0 |  82k   13k
 40  24  21  12   0   4| 503M   30k: 356M   34k: 415M   34k: 385M   33k:1660M  145k|  31B   31B:  31k 5320B: 250M  442M: 250M  442M|   0     0 | 106k   19k
 44  39   4   7   0   6| 504M   33k: 516M   34k: 585M    0 : 408M   29k:2013M  105k|   0     0 :  32k  790B: 323M  521M: 323M  521M|   0     0 |  78k   27k
 27  69   0   0   0   4| 263M   68k: 202M   70k: 200M   69k: 308M   66k: 973M  284k|   0     0 :  29k 5047B: 360M  109M: 360M  109M|   0     0 |  51k 7057 
 26  70   0   0   0   4| 153M  144k: 227M  132k: 110M  113k: 340M  131k: 830M  533k|   0     0 :  47k  781B: 217M   57M: 217M   57M|   0     0 |  31k 7313 
