You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1279k 4065k:1282k 4078k:1281k 4069k:1290k 4076k:5132k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  54B  201B|1868  2374 
  0   0 100   0   0   0|   0     0 :   0     0 :2893k    0 :   0     0 :2893k 2458B|   0     0 :  50k  911B: 146B  670B:  51k 1581B|   0     0 | 322   402 
  0   0  99   0   0   0|   0     0 :   0     0 :2893k    0 :   0     0 :2893k 6554B|   0     0 :  33k 5722B:  25k   37k:  66k   43k|   0     0 |1685  1489 
  0   0 100   0   0   0|   0    10k:   0    13k:2893k   11k:   0    14k:2893k   57k|   0     0 :  27k   52B: 315k  316k: 343k  316k|   0     0 | 436   480 
  0   0 100   0   0   0|   0     0 :   0     0 :2893k    0 :   0     0 :2893k 2458B|   0     0 :  23k 2462B:  19k   19k:  43k   22k|   0     0 | 424   499 
 28   3  68   1   0   0|  54M   18k:  52M   20k:  80M   12k:  74M   20k: 261M   77k| 863B  863B:  38k   52B:  29M   78M:  29M   78M|   0     0 |  20k 4908 
 42  17  30   8   0   3| 436M   42k: 410M   41k: 256M   40k: 243M   42k:1345M  174k|   0     0 :  31k 5712B: 322M  416M: 322M  416M|   0     0 |  89k   15k
 45  28  10  12   0   5| 310M   37k: 427M   33k: 505M   31k: 526M   30k:1769M  146k|  62B   62B:  31k   52B: 421M  422M: 421M  422M|   0     0 |  97k   23k
 45  40   5   5   0   5| 507M   37k: 613M   39k: 514M   30k: 195M   29k:1828M  144k|   0     0 :  33k 5922B: 605M  288M: 605M  288M|   0     0 |  77k   25k
 46  34   5  11   0   4| 286M   84k: 550M   73k: 572M   82k: 415M  360k:1823M  652k|   0     0 :  29k   52B: 273M  496M: 273M  496M|   0     0 |  94k   19k
 34  50   5   7   0   4| 376M  134k: 382M  137k: 544M  129k: 563M  139k:1865M  552k|   0     0 :  41k  781B: 359M   70M: 359M   70M|   0     0 |  68k   14k
 27  70   0   0   0   3| 410M   45k: 219M  327k: 430M   78k: 402M  101k:1460M  589k|   0     0 :  31k 4984B: 168M   46M: 168M   46M|   0     0 |  43k   10k
 28  68   0   0   0   3| 355M   53k: 366M   42k: 332M   45k: 358M   70k:1410M  258k|   0     0 :  35k 6112B: 153M   77M: 153M   77M|   0     0 |  48k   12k
 17  66   5   7   0   4| 424M   68k: 488M   59k: 535M   66k: 342M   23k:1789M  279k|   0     0 :  48k   52B: 139M  362M: 139M  362M|   0     0 |  86k   21k
  9  79   3   7   0   3| 310M   38k: 245M   76k: 155M   15k: 350M   43k:1060M  233k|   0     0 :  27k   10k: 114M  140M: 114M  140M|   0     0 |  45k 9270 
  8  90   0   0   0   2| 177M  112k:  69M   22k: 109M 8192B: 131M   38k: 486M  258k|   0     0 :  22k   13k:  78M   63M:  78M   63M|   0     0 |  24k 7968 
 16  82   0   0   0   1| 109M   36k:  14M   38k:  28M   36k:  76M   19k: 228M  180k|   0     0 :  24k   17k: 100M 9916k: 100M 9934k|   0     0 |  13k   16k
  3  96   0   0   0   1|  22M  819B:  64M   39k:  88M   56k:  34M   68k: 208M  242k|   0     0 :  36k   52B:  92M   10M:  92M   10M|   0     0 |  11k 1934 
  3  96   0   0   0   1|  76M  109k:  45M   29k:  84M   11k:  81M   30k: 285M  233k|   0     0 :  34k 4771B:  51M   44M:  51M   44M|   0     0 |  17k 3217 
  4  95   1   1   0   1|  40M    0 :  78M    0 :  35M    0 :  52M  819B: 206M   29k|   0     0 :  29k 1065B:  20M   26M:  20M   26M|   0     0 |  14k 2296 
  6  88   2   2   0   2| 101M 4096B: 154M 4096B: 135M    0 : 160M 4096B: 551M   42k|   0     0 :  34k 1179B: 172M   82M: 172M   82M|   0     0 |  34k 5633 
  7  88   0   3   0   2|  85M    0 : 175M 4096B:  68M    0 : 133M    0 : 461M  136k|   0     0 :  28k 5047B:  72M   97M:  72M   97M|   0     0 |  28k 6965 
 20  44  11  20   0   5| 466M    0 : 337M    0 : 366M    0 : 530M    0 :1698M   39k|   0     0 :  42k  809B: 422M  477M: 422M  477M|   0     0 |  60k   40k
 13  68   6  11   0   2| 261M    0 : 244M 4096B:  88M    0 : 159M    0 : 752M   34k|   0     0 :  31k   30k: 144M   92M: 144M   92M|   0     0 |  35k   16k
  9  90   0   0   0   1| 112M    0 :  65M    0 :  48M    0 :  72M    0 : 296M   47k|   0     0 :  38k   11k: 115M   42M: 115M   42M|   0     0 |  33k 6097 
  7  89   0   0   0   3| 201M   12k: 106M   24k: 109M 7373B: 117M 9830B: 532M   96k|   0     0 :  52k   13k: 290M  148M: 290M  148M|   0     0 |  51k 8086 
  8  91   0   0   0   1|  84M    0 : 114M 6554B:  98M    0 : 116M    0 : 412M   33k|   0     0 :  42k 2850B:  71M   61M:  71M   61M|   0     0 |  23k 8153 
 13  86   0   0   0   1| 132M    0 :  62M 3277B: 102M    0 :  93M    0 : 388M  103k|   0     0 :8164B   11k:  86M   25M:  86M   25M|   0     0 |  23k   11k
  3  96   0   0   0   1| 138M    0 :  80M 4915B:  80M    0 :  68M    0 : 366M   50k|   0     0 :  21k   32k: 109M   72M: 109M   72M|   0     0 |  32k 2377 
  5  92   0   0   0   3| 323M    0 : 187M 4096B: 223M    0 : 255M    0 : 987M   23k|   0     0 :  51k   14k: 274M   44M: 274M   44M|   0     0 |  45k 7880 
  5  93   0   0   0   2|  22M    0 :  89M    0 :  51M    0 :  27M    0 : 188M   46k|   0     0 :  22k   52B:  23M   14M:  23M   14M|   0     0 |6788  1171 
  3  95   0   0   0   2|  98M    0 : 209M 4915B: 134M    0 : 115M    0 : 556M   49k|   0     0 :  28k   52B: 128M   45M: 128M   45M|   0     0 |  22k 4521 
  3  95   0   0   0   2| 175M    0 : 157M   22k:  77M    0 : 188M    0 : 597M   51k|   0     0 :  36k   14k: 133M   61M: 133M   61M|   0     0 |  30k 3884 
  4  95   0   0   0   2| 105M    0 :  52M 4915B:  61M    0 :  51M    0 : 269M   79k|   0     0 :  26k   10k: 111M   70M: 111M   70M|   0     0 |  14k 4665 
  5  92   0   0   0   3| 155M    0 : 144M    0 : 164M    0 : 145M    0 : 608M   48k|   0     0 :  44k   16k: 173M  186M: 173M  186M|   0     0 |  24k 7346 
  2  95   0   1   0   2| 177M    0 : 128M 4096B: 118M    0 : 122M    0 : 546M   13k|   0     0 :  52k   11k: 133M   36M: 133M   36M|   0     0 |  22k 3752 
  4  92   1   1   0   2| 158M    0 : 142M  819B: 143M    0 :  76M    0 : 519M   25k|   0     0 :  37k   13k: 166M   61M: 166M   61M|   0     0 |  29k 3465 
  5  93   0   0   0   2| 141M    0 :  46M 3277B: 132M    0 : 114M    0 : 434M   46k|   0     0 :  37k  388B: 103M   65M: 103M   65M|   0     0 |  17k 3879 
  7  44   5  38   0   5| 314M    0 : 370M 4915B: 360M    0 : 381M    0 :1425M   44k|   0     0 :  25k 5794B: 250M  916M: 250M  916M|   0     0 |  52k   37k
  5  69   2  22   0   3| 175M    0 : 201M 5734B: 263M    0 : 243M    0 : 882M   46k|   0     0 :  20k 8732B:  80M  389M:  80M  389M|   0     0 |  32k   15k
  6  91   0   0   0   4| 203M    0 : 189M   26k: 121M    0 : 314M    0 : 827M   90k|   0     0 :  26k 5712B: 254M   49M: 254M   49M|   0     0 |  30k 9734 
  5  91   0   0   0   4| 106M    0 :  95M  819B:  59M    0 :  71M    0 : 331M   45k|   0     0 :  37k  257B: 108M   22M: 108M   22M|   0     0 |  15k 3160 
  9  47   7  31   0   6| 332M    0 : 262M 4915B: 244M    0 : 296M    0 :1134M   31k|   0     0 :  35k   16k: 362M  805M: 362M  805M|   0     0 |  58k   39k
  5  47  12  32   0   4| 176M    0 : 291M 4096B: 264M    0 : 371M    0 :1101M   42k|   0     0 :  32k   62B: 101M  666M: 101M  666M|   0     0 |  62k   24k
  8  46   4  39   0   4| 168M    0 : 205M    0 :  89M    0 : 365M    0 : 827M   43k|   0     0 :  34k   16k: 239M  486M: 239M  486M|   0     0 |  44k   30k
 10  18   9  57   0   6| 463M    0 : 489M 4096B: 330M    0 : 456M    0 :1738M   32k|   0     0 :  28k  388B: 319M 1088M: 319M 1088M|   0     0 |  56k   59k
  7  74   2  14   0   4| 394M    0 : 290M 5734B: 237M    0 : 280M    0 :1202M   47k|   0     0 :  41k   16k: 211M  325M: 211M  325M|   0     0 |  37k   24k
  6  41   3  45   0   5| 366M    0 : 202M   32k: 326M    0 : 445M    0 :1339M   76k|   0     0 :  33k   10k: 188M  935M: 188M  935M|   0     0 |  42k   43k
  6  14   9  66   0   5| 341M    0 : 512M 6554B: 236M    0 : 455M    0 :1543M   79k|   0     0 :  35k 5712B: 288M  935M: 288M  935M|   0     0 |  72k   44k
  5   9  23  59   0   4| 307M    0 : 464M    0 : 286M    0 : 146M    0 :1203M   38k|   0     0 :  49k   69B: 153M  810M: 153M  810M|   0     0 | 106k   25k
  7  36   6  47   0   5| 266M    0 : 209M 4096B: 356M    0 : 366M    0 :1197M   42k|   0     0 :  27k 2126B: 348M  763M: 348M  763M|   0     0 |  68k   43k
  4  87   1   6   0   2| 148M    0 :  89M    0 : 295M    0 : 107M    0 : 639M   30k|   0     0 :  20k   62B: 152M  186M: 152M  186M|   0     0 |  28k 9912 
  5  34   3  52   0   6| 286M    0 : 249M    0 : 376M    0 : 359M    0 :1270M   15k|   0     0 :  23k   17k: 167M 1059M: 167M 1059M|   0     0 |  64k   37k
  6  13  20  57   0   5| 317M    0 : 249M 6554B: 404M    0 : 240M    0 :1210M   84k|   0     0 :  40k  388B: 180M  990M: 180M  990M|   0     0 |  78k   30k
  7  50  13  28   0   4| 219M    0 : 240M   19k: 379M    0 : 216M    0 :1055M   53k|   0     0 :  32k 5776B: 170M  446M: 170M  446M|   0     0 |  71k   20k
  6  18  13  58   0   5| 361M   12k: 373M   20k: 503M   14k: 461M 9830B:1697M   96k|   0     0 :  38k   11k: 262M  748M: 262M  748M|   0     0 |  88k   34k
  8  14  21  53   0   5| 555M    0 : 507M 4915B: 579M    0 : 401M    0 :2041M   43k|   0     0 :  33k 5712B: 387M  439M: 387M  439M|   0     0 |  93k   47k
 11  19  15  49   0   6| 486M    0 : 631M 4096B: 653M    0 : 670M    0 :2441M   16k|   0     0 :  28k  189B: 770M   69M: 770M   69M|   0     0 |  87k   77k
 11  16  22  45   0   6| 563M    0 : 646M   11k: 564M   12k: 634M   22k:2407M   92k|   0     0 :  42k 5776B: 862M   34M: 862M   34M|   0     0 |  85k   86k
 12  17  30  34   0   7| 545M   17k: 568M    0 : 426M    0 : 548M    0 :2087M   32k|   0     0 :  32k   62B:1215M 5515k:1215M 5515k|   0     0 |  85k   98k
  9  16  29  38   0   7| 311M   29k: 526M   32k: 571M   28k: 571M   26k:1979M  196k|   0     0 :  38k 5712B:1035M 5480k:1035M 5486k|   0     0 |  76k   90k
  9  14  37  33   0   6| 433M   31k: 487M   76k: 419M   27k: 379M   26k:1719M  194k|   0     0 :  49k  388B:1033M 4848k:1033M 4848k|   0     0 |  78k   84k
  6   9  61  21   0   4| 412M   17k: 248M   19k: 266M   34k: 315M   18k:1240M  122k|   0     0 :  32k 2126B: 689M 2931k: 689M 2933k|   0     0 |  74k   42k
  1   1  99   0   0   0|   0     0 :2483k 9830B:   0    10k:   0    11k:2483k   34k|   0     0 :  28k   52B: 777B 4430B:  31k 4482B|   0     0 |1021  1279 
  0   0  99   0   0   0|   0   819B:2867k    0 :   0  3277B:   0     0 :2878k   15k|   0     0 :  23k 5712B: 636B 2925B:  25k 8638B|   0     0 | 834  1175 
  4   7  74  11   0   4| 185M   20k: 293M  819B: 131M   22k: 309M 9830B: 918M   70k|   0     0 :  40k   52B: 664M 3352k: 664M 3352k|   0     0 |  67k   45k
