You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1622k 4155k:1625k 4158k:1616k 4147k:1634k 4163k:6497k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  55B  195B|1908  2386 
  0   0 100   0   0   0|   0    36k:   0     0 :2893k   34k:   0    38k:2893k  111k|  32k   32k:  21k 7889B: 610k   35k: 631k   43k|   0     0 | 487   518 
  0   0 100   0   0   0|   0     0 :   0    36k:2893k    0 :   0     0 :2899k   47k|   0     0 :  37k 8697B: 351k   73k: 389k   82k|6554B    0 |1908  1840 
  0   0 100   0   0   0|   0    20k:   0    40k:3302k   17k:   0    19k:3302k  137k|   0     0 :  32k 6537B: 772B  692B:  34k 7230B|   0     0 | 438   516 
 11   1  88   0   0   0|   0    78k:   0    34k:2893k   76k:   0    92k:3283k  307k| 633B  633B:  31k   12k:  21k   20k:  53k   32k|   0     0 |2389  1142 
 36   5  50   8   0   0|  91M   28k: 219M   37k: 312M   26k: 340M   40k: 962M  147k|   0     0 :  34k 6543B:  20k 4147B:  55k   10k|   0     0 |  16k 5709 
 39   9  34  16   0   1| 293M   42k: 526M  211k: 552M   46k: 486M   37k:1857M  346k|  31B   31B:  28k   12k:  42k   19k:  70k   31k|   0     0 |  29k   12k
 40  11  26  22   0   1| 556M   37k: 332M   34k: 690M   34k: 390M   32k:1968M  151k|   0     0 :  42k   22k:  25k 6854B:  67k   29k|   0     0 |  32k   13k
 43  11  18  26   0   1| 428M  707k: 491M  383k: 664M   53k: 621M  140k:2204M 1293k|   0     0 :  32k   28k:  32k 8917B:  64k   36k|   0     0 |  33k   16k
 44  13  12  29   0   1| 669M   53k: 454M   34k: 658M   74k: 677M   34k:2457M  209k|   0     0 :  30k   38k:  32k   11k:  62k   49k|   0     0 |  40k   18k
 45  13  11  31   0   1| 593M   31k: 621M   55k: 493M   38k: 687M   31k:2395M  206k|   0     0 :  48k   44k:  34k   12k:  83k   55k|   0     0 |  39k   20k
 21  11  28  38   0   1| 570M  136k: 635M  182k: 578M  134k: 501M  483k:2283M  991k|   0     0 :  28k   54k:  26k   11k:  54k   65k|   0     0 |  31k   28k
 19  10  31  39   0   1| 534M   44k: 516M   86k: 513M 5734B: 579M   60k:2142M  259k|   0     0 :  28k   59k:7695B   11k:  36k   70k|   0     0 |  31k   28k
 15  11  34  39   0   1| 619M   22k: 599M   77k: 505M   17k: 661M   42k:2385M  216k|   0     0 :  20k   61k:  22k   12k:  43k   73k|   0     0 |  32k   30k
 15  11  34  38   0   1| 656M   59k: 571M   22k: 646M   74k: 571M   23k:2444M  232k|   0     0 :  38k   59k:  26k   12k:  64k   71k|   0     0 |  33k   32k
 14  12  33  40   0   1| 594M   21k: 680M   39k: 683M   69k: 632M   58k:2589M  243k|   0     0 :  37k   60k:  20k   12k:  57k   72k|   0     0 |  34k   34k
 17  12  33  37   0   1| 562M   39k: 655M   56k: 669M   87k: 606M   19k:2493M  293k|   0     0 :  30k   60k:  22k   12k:  52k   72k|   0     0 |  35k   32k
 13  11  36  40   0   1| 672M   36k: 438M 7373B: 649M   82k: 698M   14k:2456M  202k|   0     0 :  34k   60k:  26k   12k:  61k   72k|   0     0 |  32k   34k
  9  10  37  43   0   1| 660M   33k: 566M    0 : 670M   22k: 643M 6554B:2538M  105k|   0     0 :  27k   56k:  14k   11k:  41k   67k|   0     0 |  31k   33k
  8  10  38  42   0   1| 631M    0 : 670M   20k: 491M    0 : 655M   26k:2446M   71k|   0     0 :  42k   60k:  20k   12k:  62k   72k|   0     0 |  33k   32k
  7   8  44  40   0   1| 498M    0 : 567M    0 : 458M    0 : 550M    0 :2073M   26k|   0     0 :  33k   59k:  22k   12k:  55k   71k|   0     0 |  26k   26k
  6   6  52  36   0   1| 429M    0 : 350M    0 : 327M    0 : 373M    0 :1479M   26k|   0     0 :  30k   60k:  12k   11k:  42k   71k|   0     0 |  20k   18k
  6   8  46  39   0   1| 434M    0 : 503M    0 : 427M    0 : 591M    0 :1955M   26k|   0     0 :  49k   59k:  15k   12k:  65k   71k|   0     0 |  25k   24k
  6   7  52  34   0   1| 402M    0 : 374M    0 : 436M    0 : 363M    0 :1575M   57k|   0     0 :  29k   60k:  16k   11k:  45k   71k|   0     0 |  20k   20k
  5   7  52  36   0   1| 423M 5734B: 521M    0 : 344M 8192B: 514M    0 :1802M   57k|   0     0 :  27k   59k:  21k   20k:  48k   80k|   0     0 |  23k   22k
 11   7  46  35   0   1| 425M   15k: 603M    0 : 301M   22k: 321M    0 :1650M   75k|   0     0 :  23k   60k:  20k   14k:  48k   74k|   0     0 |  23k   17k
  6   7  49  36   0   1| 450M    0 : 514M   18k: 327M    0 : 536M   26k:1827M   68k|   0     0 :  50k   59k:  19k   15k:  76k   74k|   0     0 |  24k   22k
  6   8  51  35   0   1| 432M    0 : 528M    0 : 361M    0 : 530M 4096B:1851M   36k|   0     0 :  33k   60k:  16k   14k:  49k   74k|   0     0 |  23k   19k
  5   5  56  33   0   0| 400M 9830B: 243M 9830B: 235M   14k: 296M   17k:1174M   74k|   0     0 :  31k   59k:  18k   11k:  49k   70k|   0     0 |  15k   12k
  6   8  50  35   0   1| 513M    0 : 422M    0 : 565M    0 : 514M    0 :2014M   29k|   0     0 :  34k   57k:  25k   23k:  59k   80k|   0     0 |  25k   20k
  6   8  49  36   0   1| 563M   23k: 359M   14k: 561M   20k: 550M   55k:2032M  168k|   0     0 :  29k   56k:  25k   19k:  55k   75k|   0     0 |  25k   15k
  6   8  55  30   0   1| 509M   18k: 492M    0 : 525M   12k: 502M   51k:2028M  133k|   0     0 :  43k   50k:  27k   25k:  70k   76k|   0     0 |  25k   14k
