You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1401k 4061k:1404k 4073k:1407k 4064k:1415k 4072k:5628k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  54B  201B|1892  2385 
  0   0  99   0   0   0|   0    10k:   0    42k:   0    30k:2893k    0 :2933k  102k|  50k   50k:  39k 6047B:  33k   51k:  72k   57k|   0     0 | 565   509 
  0   0 100   0   0   0|   0    35k:   0   290k:   0     0 :2880k   34k:2880k  370k|   0     0 :  31k  781B: 340k  644k: 372k  645k|   0     0 |1672  1589 
  9   1  90   0   0   0|   0   108k: 290k   21k:   0    19k:2458k   21k:2752k  200k| 942B  942B:  46k 5047B:3380B 2628B:  49k 7675B|   0     0 |1891  1115 
 15   1  84   0   0   0|2918k   20k:   0    30k:   0    72k:3277B   68k:2922k  210k|  21k   21k:  35k  781B:7286B   43k:  43k   44k|   0     0 |3200  1874 
 38   7  45   8   0   2| 383M   35k: 240M   28k: 268M   30k: 194M   38k:1085M  144k|4518B 4518B:  25k 4984B: 105M  213M: 105M  213M|  19k    0 |  67k   12k
 42  13  23  18   0   3| 454M  205k: 452M   48k: 486M   33k: 409M   33k:1802M  364k|  18k   18k:  22k  790B: 158M  431M: 158M  431M|   0     0 | 110k   23k
 45  14  17  20   0   4| 553M   43k: 501M   33k: 403M   87k: 338M   70k:1796M  244k|7305B 7305B:  31k 1733B: 417M  373M: 417M  373M|   0     0 |  95k   26k
 48  26   7  14   0   5| 559M   94k: 457M  165k: 565M   75k: 534M   70k:2115M  421k|8356B 8356B:  24k  781B: 472M  293M: 472M  293M|   0     0 |  79k   30k
 26  70   0   0   0   3| 242M  167k: 228M  325k: 364M   46k: 310M   37k:1144M  614k|8191B 8191B:  39k   15k: 237M  102M: 237M  102M|   0     0 |  30k   13k
 63  24   1   5   0   6| 504M  118k: 493M   55k: 545M   42k: 545M   78k:2086M  311k|  10k   10k:  34k  927B: 394M  681M: 394M  681M|   0     0 |  84k   33k
 23  52   4  17   0   5| 360M   54k: 368M   30k: 324M  123k: 391M  182k:1443M  433k|8298B 8298B:  25k   14k: 426M  427M: 426M  427M|   0     0 |  44k   35k
 21  25  13  37   0   5| 423M   31k: 384M 7373B: 179M   94k: 496M   46k:1483M  266k|9081B 9081B:  52k   19k: 434M  512M: 434M  512M|   0     0 |  60k   39k
 24  36   6  29   0   5| 542M   58k: 463M   31k: 441M   47k: 503M   56k:1950M  251k|8835B 8835B:  36k 4984B: 400M  261M: 400M  261M|   0     0 |  65k   40k
 21  36   7  30   0   6| 519M   86k: 497M   42k: 382M   44k: 472M   17k:1871M  238k|9273B 9273B:  31k 8706B: 371M  576M: 371M  576M|   0     0 |  69k   48k
 15  14  21  45   0   5| 386M   21k: 507M   20k: 331M   59k: 504M 8192B:1727M  162k|8133B 8133B:  44k 5383B: 417M  570M: 417M  570M|   0     0 |  91k   49k
 10  23  15  46   0   6| 379M  161k: 508M   82k: 370M   54k: 461M   69k:1719M  485k|9194B 9194B:  35k  790B: 433M  660M: 433M  660M|   0     0 |  75k   55k
 14  32  15  35   0   5| 353M   75k: 553M   28k: 331M 9830B: 318M   14k:1556M  150k|9197B 9197B:  23k 4984B: 346M  439M: 346M  439M|   0     0 |  82k   40k
 24  19  13  38   0   6| 232M 5734B: 502M 4096B: 256M    0 : 321M   23k:1310M   64k|8717B 8717B:  21k  781B: 525M  646M: 525M  646M|   0     0 |  62k   66k
 13  16  15  50   0   5| 494M 2458B: 559M    0 : 397M   20k: 408M    0 :1857M   87k|9208B 9208B:  30k 5675B: 368M  629M: 368M  629M|   0     0 |  87k   58k
