You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|2060k 4247k:2049k 4246k:2067k 4257k:2079k 4261k:8256k   17M|   0     0 :   0     0 :   0     0 :   0     0 |  31B  161B|1765  2406 
  1   2  94   3   0   1|  11M 9011B:  19M 9011B:  11M 8192B:5245k   11k:  46M   44k| 674k  674k:  25B 1425B: 864k  351M: 864k  351M|   0     0 |  81k 3234 
  0   1  98   1   0   0|1149k   36k:1756k   36k:1710k   41k: 615k   37k:5230k  177k|   0     0 :  37B  766B: 519k  100M: 519k  100M|   0     0 |  21k 1353 
  6   0  94   0   0   0| 819B   26k: 819B   25k:2510k   23k: 819B   19k:2898k  123k| 633B  633B: 121B  360B:  18k 2245B:  18k 2605B|   0     0 |1354   867 
 39  10  43   5   0   4| 342M   29k: 184M   86k: 217M   45k: 182M   29k: 925M  205k|   0     0 : 217B  766B: 271M  739M: 271M  739M|   0     0 |  72k   21k
 45  19  25   5   0   7| 282M   29k: 311M   27k: 333M   80k: 407M   69k:1334M  216k|  31B   31B:  73B 1029B: 519M 1142M: 519M 1142M|   0     0 |  48k   58k
 47  18  21   8   0   6| 310M   82k: 399M  207k: 316M   30k: 433M   33k:1458M  362k|   0     0 :  25B  766B: 643M 1053M: 643M 1053M|   0     0 |  65k   55k
 48  21  14  11   0   7| 505M   37k: 531M   41k: 417M   54k: 457M   27k:1910M  170k|   0     0 :  80B  959B: 642M 1480M: 642M 1480M|   0     0 |  67k   55k
 46  21  14  12   0   7| 478M  726k: 395M   43k: 440M   40k: 223M   74k:1536M  898k|   0     0 : 101B  766B: 715M 1451M: 715M 1451M|   0     0 |  56k   51k
 43  18  29   3   0   7| 269M   35k: 370M  333k: 343M   46k: 348M  322k:1330M  775k|   0     0 : 205B 1348B: 628M 1344M: 628M 1344M|   0     0 |  61k   64k
 17  10  67   1   0   5| 117M   58k: 130M   46k:  36M   42k:  54M   51k: 337M  278k|   0     0 : 188B  900B: 774M  362M: 774M  362M|   0     0 |  82k   61k
  2   1  97   0   0   0|   0    34k:   0   123k:2458k   50k:   0    42k:2458k  302k|   0     0 : 137B  967B:1594B 6509B:2589B 7476B|   0     0 |1306  2124 
 18  17  35  24   0   6| 366M   38k: 331M   80k: 457M  114k: 452M  154k:1605M  444k|   0     0 :  25B  766B: 872M 1326M: 872M 1326M|   0     0 |  54k   50k
 25  19  26  22   0   7| 363M  128k: 439M  109k: 524M   29k: 473M   61k:1799M  382k|   0     0 :  44B 1159B:1016M 1600M:1016M 1600M|   0     0 |  59k   57k
 26  19  27  21   0   7| 480M   81k: 381M   46k: 415M   36k: 421M   40k:1697M  242k|   0     0 :  37B  766B:1016M 1470M:1016M 1470M|   0     0 |  65k   59k
 19  18  28  29   0   7| 455M   61k: 385M   84k: 339M   42k: 403M   14k:1582M  277k|   0     0 :  61B  959B:1107M 1417M:1107M 1417M|   0     0 |  62k   56k
 17  30  19  27   0   7| 521M   33k: 412M   11k: 433M   26k: 446M   31k:1812M  149k|   0     0 : 313B  774B:1051M 1575M:1051M 1575M|   0     0 |  61k   57k
 16  20  30  28   0   7| 430M 8192B: 428M   25k: 466M   30k: 457M 9830B:1781M  112k|   0     0 :  73B 1348B:1231M 1537M:1231M 1537M|   0     0 |  59k   58k
 23  24  23  23   0   7| 421M    0 : 464M    0 : 426M   32k: 459M    0 :1771M   93k|   0     0 :  25B  766B:1135M 1505M:1135M 1505M|   0     0 |  64k   63k
 17  18  27  31   0   6| 407M    0 : 283M    0 : 434M 1638B: 493M   19k:1616M   62k|   0     0 :  25B  959B:1190M 1445M:1190M 1445M|   0     0 |  56k   62k
 12  18  32  32   0   7| 219M   22k: 361M    0 : 527M 4096B: 452M    0 :1560M   39k|   0     0 :  37B  766B:1130M 1347M:1130M 1347M|   0     0 |  62k   68k
 10  20  34  30   0   6| 476M    0 : 411M    0 : 371M    0 : 480M    0 :1738M   30k|   0     0 :  49B 1029B:1167M 1434M:1167M 1434M|   0     0 |  61k   65k
  9  17  36  31   0   6| 264M    0 : 516M    0 : 513M    0 : 250M    0 :1544M   54k|   0     0 :  49B  766B:1214M 1297M:1214M 1297M|   0     0 |  58k   68k
  9  22  24  38   0   6| 224M    0 : 406M    0 : 278M    0 : 341M    0 :1248M   15k|   0     0 : 301B  959B:1249M 1002M:1249M 1002M|   0     0 |  57k   61k
 10  22  33  28   0   6| 438M    0 : 469M    0 : 294M    0 : 563M    0 :1763M   30k|   0     0 : 268B 1134B:1204M 1431M:1204M 1431M|   0     0 |  54k   63k
 10  26  27  31   0   7| 503M    0 : 480M    0 : 559M 2458B: 424M    0 :1966M   69k|   0     0 :  37B 1357B:1143M 1615M:1143M 1615M|   0     0 |  52k   65k
  9  40  19  26   0   6| 547M    0 : 450M    0 : 401M    0 : 325M    0 :1723M   46k|   0     0 :  49B  908B: 958M 1379M: 958M 1379M|   0     0 |  51k   58k
  9  29  36  19   0   6| 530M    0 : 433M    0 : 402M    0 : 469M    0 :1833M   18k|   0     0 :  37B  959B:1034M 1231M:1034M 1231M|   0     0 |  60k   64k
  8  26  32  28   0   6| 589M   13k: 269M   13k: 432M   17k: 489M 9011B:1778M   93k|   0     0 :  49B  766B:1024M 1477M:1024M 1477M|   0     0 |  55k   66k
 10  24  31  29   0   6| 533M    0 : 548M    0 : 292M    0 : 373M    0 :1747M   38k|   0     0 :  61B 1020B:1085M 1549M:1085M 1549M|   0     0 |  56k   67k
 10  22  35  27   0   6| 453M    0 : 448M    0 : 510M    0 : 470M    0 :1881M   13k|   0     0 : 377B  766B:1132M 1544M:1132M 1544M|   0     0 |  58k   68k
 10  41  25  19   0   6| 382M    0 : 541M    0 : 477M    0 : 393M    0 :1793M   48k|   0     0 :  49B  967B: 946M 1345M: 946M 1345M|   0     0 |  58k   57k
  9  22  37  26   0   6| 382M    0 : 489M    0 : 518M    0 : 575M    0 :1964M   82k|   0     0 :  37B  766B:1032M 1686M:1032M 1686M|   0     0 |  64k   70k
  9  31  31  22   0   6| 589M   16k: 406M   14k: 553M   13k: 505M 9011B:2053M   72k|   0     0 : 129B 1348B:1003M 1902M:1003M 1902M|   0     0 |  56k   67k
  9  17  49  19   0   6| 446M   24k: 264M   10k: 512M   24k: 426M   35k:1649M  125k|   0     0 :  94B  766B:1080M 1546M:1080M 1546M|   0     0 |  58k   66k
  9  22  43  20   0   6| 439M 8192B: 408M   15k: 571M   29k: 511M    0 :1929M  106k|   0     0 :  61B  959B:1097M 1811M:1097M 1811M|   0     0 |  53k   68k
  8  19  54  13   0   6| 327M    0 : 551M    0 : 525M    0 : 375M    0 :1778M   15k|   0     0 :  37B  774B:1054M 1624M:1054M 1624M|   0     0 |  61k   71k
  8  18  58  11   0   6| 358M    0 : 318M    0 : 369M    0 : 504M    0 :1550M 9011B|   0     0 : 265B 1020B:1022M 1468M:1022M 1468M|   0     0 |  66k   71k
  8  18  57  12   0   6| 358M   19k: 546M   11k: 448M   13k: 222M   14k:1573M  106k|   0     0 :  49B  766B:1077M 1583M:1077M 1583M|   0     0 |  60k   75k
  8  15  64   7   0   6| 267M    0 : 256M    0 : 377M    0 : 453M    0 :1353M   80k|   0     0 :  37B  959B:1013M 1359M:1013M 1359M|   0     0 |  62k   73k
  8  16  67   4   0   6| 438M    0 : 229M  819B: 301M 1638B: 238M 2458B:1206M   12k|   0     0 :  49B  766B:1007M 1215M:1007M 1215M|   0     0 |  66k   69k
  8  16  67   3   0   6| 157M   17k: 347M 4096B: 280M 4915B: 225M 6554B:1009M   51k|   0     0 :  73B 1357B:1084M 1016M:1084M 1016M|   0     0 |  65k   77k
  8  14  70   3   0   5| 392M    0 : 211M   11k: 178M   15k: 273M    0 :1054M   83k|   0     0 :  25B  900B:1115M 1062M:1115M 1062M|   0     0 |  66k   73k
  8  12  73   1   0   5| 133M 1638B: 238M    0 : 176M    0 : 203M    0 : 750M   14k|   0     0 :  25B  959B:1204M  759M:1204M  759M|   0     0 |  66k   73k
  7  10  76   1   0   5| 143M 4915B: 110M    0 : 226M  819B:  78M   15k: 558M   43k|   0     0 : 277B  766B:1191M  567M:1191M  567M|   0     0 |  72k   73k
  6   9  79   1   0   5| 153M    0 : 170M    0 :2509k 4096B: 121M    0 : 446M   34k|   0     0 :  49B 1020B:1236M  452M:1236M  452M|   0     0 |  72k   69k
  8   9  78   0   0   5|  86M    0 :  64M    0 :  54M    0 : 129M    0 : 332M   52k|   0     0 :  61B  774B:1178M  337M:1178M  337M|   0     0 |  73k   68k
  6   9  79   1   0   5| 123M    0 :  38M    0 :  62M    0 :  97M    0 : 320M   14k|   0     0 :  61B  959B:1075M  327M:1075M  327M|   0     0 |  75k   64k
  7   8  80   0   0   5|3303k    0 : 819B    0 :  77M    0 :  84M    0 : 164M   30k|   0     0 :  49B  782B:1183M  169M:1183M  169M|   0     0 |  77k   72k
  6   7  83   0   0   4|1638B   12k:3277B   14k:   0    18k:2075k   17k:2080k  114k|   0     0 :  37B 1495B:1193M 3911k:1193M 3912k|   0     0 |  70k   67k
  5   6  85   0   0   4| 819B   24k:1638B   28k:   0    19k:2483k   14k:2486k  104k|   0     0 :  49B  766B:1023M 3825k:1023M 3826k|   0     0 |  74k   62k
  4   5  88   0   0   3| 819B    0 :1638B   22k:   0    26k:2483k   19k:2486k   92k|   0     0 : 301B  967B: 853M 2694k: 853M 2695k|   0     0 |  70k   42k
  5   5  86   0   0   4| 819B   22k:   0     0 :   0    24k:2484k   16k:2485k   87k|   0     0 :  49B  766B: 946M 3232k: 946M 3233k|   0     0 |  79k   50k
  4   5  87   0   0   4|   0  9830B:   0    14k: 819B    0 :2049k    0 :2050k   42k|   0     0 :  61B 1020B: 903M 3267k: 903M 3268k|   0     0 |  75k   49k
  4   4  88   0   0   4|   0  2458B:   0    17k: 819B    0 :2484k   16k:2485k   52k|   0     0 :  37B  766B: 805M 3095k: 805M 3095k|   0     0 |  82k   44k
  4   5  88   0   0   4|   0    16k:1638B   19k: 819B   24k:2484k  819B:2486k   74k|   0     0 :  25B  959B: 825M 3201k: 825M 3202k|   0     0 |  85k   46k
  3   4  90   0   0   3|2458B   26k:1638B   21k:1638B   26k:2049k   31k:2054k  147k|   0     0 :  49B  774B: 642M 2293k: 642M 2294k|   0     0 |  84k   32k
  2   3  93   0   0   2|   0    65k: 819B   27k:   0    29k:2483k   18k:2484k  159k|   0     0 : 217B 1348B: 513M 1768k: 513M 1769k|   0     0 |  76k   22k
  2   2  94   0   0   2|   0    21k:1638B  819B:   0    50k:2458k  819B:2460k   80k|   0     0 : 168B  933B: 351M 1134k: 351M 1135k|   0     0 |  56k   13k
  2   2  95   0   0   2|   0     0 :   0    18k:   0  1638B:1638k   18k:1638k   68k|   0     0 : 102B  984B: 387M 1180k: 387M 1181k|   0     0 |  63k   14k
  2   2  93   0   0   3|   0  2458B:2918k 1638B:   0  4915B:   0   819B:2918k   17k|   0     0 :  25B  766B: 499M 1723k: 499M 1724k|   0     0 |  80k   22k
  2   2  93   0   0   2|   0  7373B:2483k 7373B:   0  1638B:   0  4096B:2483k   30k|   0     0 :  37B 1029B: 488M 1716k: 488M 1717k|   0     0 |  76k   20k
  3   3  91   0   0   3|1638B 1638B:2076k   16k:   0    17k:1638B 4915B:2079k   54k|   0     0 :  13B  766B: 547M 1959k: 547M 1960k|   0     0 |  89k   22k
  1   2  95   0   0   1|3277B   30k:2460k   26k: 819B   26k:   0    42k:2464k  145k|   0     0 :  73B 1019B: 275M  862k: 275M  863k|   0     0 |  57k 9480 
  0   0 100   0   0   0|   0    25k:2484k   22k:1638B   26k:1638B   22k:2487k  108k|   0     0 : 384B  766B:1112B 2191B:1695B 2957B|   0     0 | 301   486 
  0   0 100   0   0   0|   0    34k:2483k 4915B:   0    41k:   0  6554B:2483k   91k|   0     0 :  73B 1348B: 137B  502B: 337B 1851B|   0     0 | 230   395 
  0   0 100   0   0   0|   0     0 :2048k    0 :   0     0 :   0     0 :2048k 4096B|   0     0 :  25B  766B: 135B  670B: 239B 1436B|   0     0 | 215   389 
