You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1528k 4033k:1530k 4035k:1521k 4024k:1542k 4040k:6121k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  55B  196B|1870  2343 
  0   0  99   0   0   0|2867k    0 :   0    16k:   0     0 :   0    31k:2867k   47k|  32k   32k:  36k 8420B: 636k   67k: 672k   75k|   0     0 | 581   525 
  0   0  99   0   0   0|   0    38k:   0    35k:   0    32k:2918k    0 :2918k  139k|   0     0 :  31k   11k: 337k  350k: 369k  361k|   0     0 |1678  1607 
  0   0 100   0   0   0|   0    30k:   0    11k:   0    16k:2893k   27k:2893k   90k|   0     0 :  47k 7353B: 145B  692B:  47k 8046B|   0     0 | 422   430 
 13   1  87   0   0   0| 819B    0 :   0     0 :   0     0 :2483k    0 :2817k 6554B| 633B  633B:  34k 8013B:4072B 2298B:  39k   10k|   0     0 |2647  1180 
 37   8  46   8   0   1| 272M  116k: 331M   37k: 180M   34k: 383M   42k:1167M  248k|   0     0 :  24k 7355B:  97M  182M:  97M  182M|   0     0 |  46k   10k
 44  13  23  15   0   5| 500M   30k: 410M   98k: 281M   78k: 488M   38k:1678M  263k|  31B   31B:  22k   14k: 617M  313M: 617M  313M|   0     0 |  89k   21k
 46  17  14  18   0   5| 530M  637k: 623M   39k: 545M   60k: 568M  132k:2266M  879k|   0     0 :  31k   23k: 368M  627M: 368M  627M|   0     0 | 103k   34k
 48  20  10  17   0   6| 414M   90k: 644M   70k: 382M  356k: 579M   82k:2019M  609k|   0     0 :  24k   27k: 420M  617M: 420M  617M|   0     0 |  82k   39k
 41  40   7   8   0   4| 415M   49k: 448M   36k: 401M   37k: 332M   48k:1597M  211k|   0     0 :  39k   47k: 278M  366M: 278M  366M|   0     0 |  61k   23k
 59  22   2  11   0   6| 427M   58k: 546M   48k: 467M  322k: 535M   46k:1975M  498k|   0     0 :  35k   46k: 530M  576M: 530M  576M|   0     0 |  77k   39k
 26  41   4  23   0   6| 394M   40k: 562M   60k: 354M   38k: 304M   65k:1613M  254k|   0     0 :  34k   51k: 469M  523M: 469M  523M|   0     0 |  64k   41k
 20  17  16  41   0   6| 521M  114k: 578M   71k: 570M   54k: 345M   40k:2014M  366k|   0     0 :  46k   65k: 544M  537M: 544M  537M|   0     0 |  80k   58k
 21  43   5  25   0   6| 481M   55k: 434M  145k: 370M   81k: 422M   64k:1707M  410k|   0     0 :  32k   63k: 350M  485M: 350M  485M|   0     0 |  56k   36k
 24  28  11  30   0   6| 482M   46k: 580M   39k: 519M   13k: 526M  135k:2107M  292k|   0     0 :  31k   65k: 620M  478M: 620M  479M|   0     0 |  77k   64k
 16  29  13  36   0   6| 374M   63k: 487M   46k: 493M   36k: 372M   41k:1727M  255k|   0     0 :  44k   65k: 487M  587M: 487M  587M|   0     0 |  63k   54k
