You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|2158k 4245k:2145k 4245k:2164k 4255k:2176k 4259k:8644k   17M|   0     0 :   0     0 :   0     0 :   0     0 |  31B  161B|1786  2424 
  0   0 100   0   0   0|   0  8192B:   0    12k:2509k   16k:   0    14k:2549k   50k|   0     0 : 313B  438B: 321B  875B: 691B 1314B|   0     0 | 288   417 
  0   0 100   0   0   0|   0    18k:   0    27k:2048k   70k:   0    35k:2048k  165k|   0     0 :  85B  766B: 127B  491B: 306B 1257B|   0     0 | 226   404 
  0   0 100   0   0   0|   0    29k:   0     0 :2483k   30k: 819B    0 :2484k   66k|  51k   51k:  37B  959B: 832k  884k: 833k  885k|   0     0 | 401   508 
  0   0 100   0   0   0|   0    30k:   0    26k:2479k    0 :   0    30k:2479k   98k|   0     0 :  25B  766B: 304k  308k: 304k  309k|   0     0 | 728   816 
 10   1  89   0   0   0| 819B    0 : 819B   34k:2049k   17k: 819B    0 :2058k   63k|  19k   19k:  49B  690B:  18k 3950B:  19k 4640B|   0     0 |1908  1189 
 16   1  82   0   0   0|   0    27k:  17M   21k:2262k   38k:  25M   28k:  44M  150k|2824B 2824B:  37B  766B:  25M   41M:  25M   41M|   0     0 |  11k 3005 
 42  13  33   8   0   5| 361M   34k: 364M   29k: 456M   35k: 453M   35k:1634M  146k|4518B 4518B: 313B 1092B: 337M 1101M: 337M 1101M|   0     0 |  95k   29k
 46  20  19   9   0   6| 493M   34k: 602M   31k: 364M   39k: 490M   24k:1949M  140k|5891B 5891B: 439B 1394B: 467M  892M: 467M  892M|   0     0 |  67k   51k
 49  23  12   9   0   7| 594M   34k: 439M   93k: 527M  134k: 535M   84k:2095M  373k|  20k   20k:  37B  370B: 532M  848M: 532M  848M|   0     0 |  71k   53k
 48  30   6  10   0   7| 468M  104k: 440M  879k: 585M   50k: 508M   56k:2001M 1110k|8895B 8895B:  37B  774B: 539M 1052M: 539M 1052M|   0     0 |  69k   43k
 51  23   6  13   0   7| 516M  115k: 544M  421k: 445M   69k: 423M  322k:1927M  953k|  10k   10k:  49B  959B: 696M 1137M: 696M 1137M|   0     0 |  63k   46k
 45  23   9  17   0   7| 528M   31k: 454M   21k: 584M   57k: 483M   50k:2049M  195k|9827B 9827B:  37B  766B: 732M 1221M: 732M 1221M|   0     0 |  64k   49k
 24  35  15  21   0   6| 414M   26k: 395M 8192B: 424M   24k: 265M   93k:1498M  227k|7750B 7750B: 640B 9010B: 664M  886M: 664M  886M|   0     0 |  59k   44k
 22  28  20  24   0   6| 466M   44k: 521M   43k: 385M   82k: 381M 7373B:1754M  238k|8707B 8707B:  37B  766B: 702M  907M: 702M  907M|   0     0 |  70k   51k
 21  27  16  29   0   7| 455M   41k: 524M   49k: 479M   46k: 564M   64k:2022M  258k|  10k   10k:  73B  959B: 874M 1221M: 874M 1221M|   0     0 |  67k   58k
 19  26  18  31   0   7| 561M   55k: 510M  120k: 409M  119k: 522M  116k:2001M  490k|7788B 7788B:  37B  766B: 713M 1304M: 713M 1304M|   0     0 |  66k   61k
 23  23  21  28   0   6| 313M   46k: 479M   18k: 507M   89k: 405M   39k:1703M  262k|9193B 9193B: 158B  362B: 825M 1048M: 825M 1048M|   0     0 |  68k   66k
 13  35  18  29   0   6| 372M  111k: 432M  129k: 521M   22k: 529M   68k:1854M  388k|8261B 8261B: 339B   11k: 691M 1240M: 691M 1240M|   0     0 |  55k   57k
 19  38  16  21   0   6| 526M   34k: 386M   29k: 400M   11k: 559M   19k:1871M  147k|  10k   10k: 280B  976B: 790M  998M: 790M  998M|   0     0 |  65k   56k
 12  23  22  37   0   6| 237M    0 : 485M 4915B: 322M    0 : 510M 4096B:1555M   81k|7515B 7515B: 157B  766B: 801M 1134M: 801M 1134M|   0     0 |  58k   62k
 11  25  20  38   0   7| 459M    0 : 524M 2458B: 404M    0 : 548M    0 :1935M   28k|9419B 9419B:  25B  690B: 867M 1342M: 867M 1342M|   0     0 |  59k   68k
 12  26  21  36   0   7| 587M    0 : 448M 2458B: 516M    0 : 550M    0 :2101M   25k|  10k   10k:  25B  766B: 903M 1337M: 903M 1337M|   0     0 |  63k   68k
