You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|2125k 4246k:2113k 4245k:2132k 4256k:2144k 4260k:8514k   17M|   0     0 :   0     0 :   0     0 :   0     0 |  31B  161B|1779  2418 
  0   0 100   0   0   0|2050k   29k:2458B   32k:   0     0 :   0     0 :2092k   73k|  32k   32k:  25B  128B:  50k   33k:  50k   33k|   0     0 | 422   508 
  0   0 100   0   0   0|2483k    0 :   0   290k:   0    45k:   0    37k:2483k  384k|   0     0 :  37B 1076B: 303k  308k: 304k  309k|   0     0 | 783   892 
  0   0 100   0   0   0|2483k   17k:   0    18k:   0    14k:   0  8192B:2483k   66k|   0     0 :  44B   52B: 126B  513B: 271B  565B|   0     0 | 222   406 
  0   0 100   0   0   0|2048k    0 :   0     0 :   0     0 :   0     0 :2048k    0 |   0     0 :  49B 1673B: 135B  670B: 297B 2343B|   0     0 | 218   391 
 44   5  46   3   0   1|  67M    0 : 179M    0 : 103M    0 : 103M    0 : 452M    0 |1323B 1323B: 328B  380B: 128M  223M: 128M  223M|   0     0 |  36k   10k
 47  16  23   8   0   6| 563M   93k: 394M   47k: 429M   55k: 359M   84k:1746M  290k|   0     0 :  97B 1084B: 484M  812M: 484M  812M|   0     0 |  59k   47k
 48  20  14  11   0   7| 360M   65k: 369M   81k: 634M   30k: 539M   31k:1901M  238k| 125B  125B:  25B  185B: 625M  817M: 625M  817M|   0     0 |  67k   55k
 49  31   6   9   0   6| 467M   50k: 477M  124k: 215M   39k: 569M   48k:1727M  283k|   0     0 :  25B 1673B: 663M  873M: 663M  873M|   0     0 |  61k   47k
 50  26   7  11   0   6| 516M   39k: 551M   37k: 524M  146k: 445M   31k:2035M  270k|   0     0 :  13B   52B: 743M  871M: 743M  871M|   0     0 |  72k   45k
 50  22   7  15   0   6| 559M   28k: 541M   26k: 384M   34k: 447M   34k:1931M  134k|   0     0 :  61B 1076B: 807M 1086M: 807M 1086M|   0     0 |  67k   48k
 32  28  13  22   0   6| 495M   93k: 382M   84k: 384M   22k: 387M  329k:1648M  588k|   0     0 : 521B 8854B: 869M 1025M: 869M 1025M|   0     0 |  56k   53k
 20  17  25  32   0   6| 438M   65k: 416M   42k: 532M   38k: 536M   66k:1923M  272k|   0     0 :  85B 1682B: 853M 1307M: 853M 1307M|   0     0 |  67k   64k
 21  18  27  27   0   6| 412M  118k: 590M   38k: 452M   46k: 452M  142k:1907M  398k|   0     0 : 256B  748B:1046M 1054M:1046M 1054M|   0     0 |  74k   65k
 23  18  25  27   0   6| 440M   43k: 575M   15k: 465M   48k: 458M   38k:1938M  244k|   0     0 :  25B 1076B:1031M 1119M:1031M 1119M|   0     0 |  70k   63k
 19  18  28  28   0   7| 493M   83k: 503M   86k: 495M   59k: 333M   66k:1825M  368k|   0     0 :  13B   52B:1029M 1070M:1029M 1070M|   0     0 |  71k   72k
 15  19  27  33   0   6| 486M   39k: 541M   39k: 400M   97k: 486M   40k:1912M  278k|   0     0 :  73B 1682B:1003M 1248M:1003M 1248M|   0     0 |  66k   68k
 17  19  28  29   0   6| 422M   35k: 563M   28k: 412M   40k: 611M  819B:2008M  166k|   0     0 : 133B   52B:1041M 1077M:1041M 1077M|   0     0 |  69k   71k
 14  51  19  11   0   5| 440M 6554B: 198M 4915B: 322M   11k: 321M 9830B:1281M  103k|   0     0 : 229B 1735B: 847M  360M: 847M  360M|   0     0 |  53k   44k
