You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1441k 4036k:1441k 4038k:1430k 4027k:1453k 4043k:5766k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  55B  196B|1851  2335 
  0   0  99   0   0   0|   0     0 :   0     0 :   0     0 :2867k    0 :2867k 4096B|   0     0 :  37k   12k: 116B  491B:  37k   13k|   0     0 | 439   419 
  0   0  99   0   0   0|   0     0 :   0     0 :   0     0 :2893k    0 :2893k 4915B|   0     0 :  48k 7356B:  27k   40k:  75k   48k|   0     0 |1658  1602 
  0   0 100   0   0   0|   0    22k:   0    14k:   0    11k:2483k   18k:2483k   72k|   0     0 :  46k   11k: 314k   17k: 360k   28k|   0     0 | 510   525 
  0   0 100   0   0   0|   0     0 :   0     0 :   0     0 :2893k    0 :2893k    0 |   0     0 :  26k 7353B:  18k   19k:  46k   26k|   0     0 | 341   401 
 24   3  72   1   0   0|  52M   19k:  35M 9830B:  52M   12k:  97M   20k: 236M   66k| 633B  633B:  34k   11k:  26M   95M:  26M   95M|   0     0 |  19k 4683 
 40  10  35  12   0   3| 380M   40k: 330M   41k: 335M   36k: 294M   39k:1339M  170k|   0     0 :  21k 7697B: 210M  375M: 210M  375M|   0     0 |  96k   11k
 50  14  16  16   0   4| 523M   35k: 466M   32k: 389M   28k: 445M   35k:1823M  142k|  31B   31B:  23k   14k: 333M  475M: 333M  475M|   0     0 | 100k   19k
 46  17  11  21   0   4| 517M   42k: 534M   33k: 665M   31k: 623M   37k:2339M  152k|   0     0 :  42k   23k: 246M  549M: 246M  549M|   0     0 | 107k   28k
 48  17   6  23   0   5| 321M   74k: 557M   77k: 616M   92k: 585M  372k:2079M  674k|   0     0 :  34k   36k: 403M  625M: 403M  625M|   0     0 |  91k   36k
 53  19   4  18   0   7| 510M  147k: 470M  122k: 600M  134k: 582M  160k:2163M  576k|   0     0 :  31k   39k: 610M  557M: 610M  557M|   0     0 |  73k   46k
 41  29   4  20   0   6| 518M   42k: 524M   35k: 611M  351k: 584M   82k:2237M  561k|   0     0 :  36k   52k: 399M  528M: 399M  529M|   0     0 |  89k   39k
 22  39   6  26   0   5| 385M   41k: 483M   44k: 419M   45k: 454M   65k:1742M  242k|   0     0 :  39k   54k: 274M  518M: 274M  518M|   0     0 |  57k   45k
 19  18  21  36   0   6| 448M   90k: 351M   29k: 577M   64k: 394M   48k:1770M  308k|   0     0 :  37k   75k: 585M  516M: 585M  516M|   0     0 |  85k   50k
 15  28  16  37   0   5| 440M   32k: 329M   42k: 482M   49k: 331M   69k:1583M  256k|   0     0 :  49k   63k: 399M  360M: 399M  360M|   0     0 |  78k   40k
 20  22  14  38   0   6| 504M   12k: 482M   17k: 405M   82k: 340M   64k:1732M  229k|   0     0 :  46k   61k: 532M  430M: 532M  430M|   0     0 |  91k   64k
 17  18  22  38   0   5| 368M   35k: 241M   13k: 475M   65k: 262M   70k:1347M  268k|   0     0 :  36k   54k: 252M  447M: 252M  447M|   0     0 | 102k   53k
 19  21  16  38   0   6| 321M   44k: 515M   66k: 326M   88k: 414M   73k:1576M  326k|   0     0 :  24k   65k: 462M  351M: 462M  351M|   0     0 |  98k   57k
 13  33  13  36   0   4| 317M    0 : 343M 6554B: 544M 6554B: 469M 8192B:1673M   74k|   0     0 :  13k   54k: 315M  115M: 315M  115M|   0     0 |  79k   49k
 12  54   5  25   0   5| 411M    0 : 274M    0 : 213M    0 : 388M    0 :1286M   62k|   0     0 :  25k   81k: 384M   56M: 384M   56M|   0     0 |  58k   43k
  8  56   5  27   0   5| 244M    0 : 189M    0 : 347M    0 : 358M    0 :1138M   38k|   0     0 :  45k   63k: 325M  106M: 326M  106M|   0     0 |  62k   44k
