You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1900k 4188k:1883k 4187k:1908k 4197k:1918k 4201k:7610k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  31B  161B|1750  2371 
  0   0  99   0   0   0|  19k  819B:  20k  819B:2882k   16k:  18k  819B:2978k   18k|  32k   32k: 341B  843B: 658k  628k: 659k  629k|   0     0 | 495   614 
  5   0  94   0   0   0| 819B   40k: 819B   61k:3303k   45k: 819B   36k:3638k  193k| 942B  942B:  43B  977B: 354k  367k: 354k  368k|   0     0 |2885  2407 
  8   0  92   0   0   0|   0    42k:   0    45k:2868k   33k:   0    34k:3411k  222k|  19k   19k:  55B  784B:3538B   23k:3939B   24k|   0     0 |1753  1574 
 32   3  61   4   0   0| 231M   36k:   0    43k: 129M   37k: 183M   24k: 544M  157k|4351B 4351B:  25B 1020B:  19k   12k:  29k   13k|   0     0 |  11k 4054 
 39   7  40  14   0   1| 336M   90k: 243M   34k: 373M   33k: 547M   90k:1498M  262k|  18k   18k:  61B  766B:  29k   27k:  30k   27k|   0     0 |  23k 9658 
 41  10  30  18   0   1| 479M   54k: 507M   30k: 598M 1638B: 591M  203k:2174M  312k|6775B 6775B:  37B  959B:  38k   15k:  38k   16k|   0     0 |  31k   15k
 43  11  22  24   0   1| 705M   30k: 571M   64k: 337M   58k: 587M   33k:2200M  199k|8188B 8188B: 181B  766B:  42k   15k:  42k   16k|   0     0 |  32k   16k
 44  13  15  28   0   1| 622M  141k: 617M  378k: 667M   84k: 631M  679k:2538M 1304k|9591B 9591B: 145B 1348B:  51k   16k:  51k   17k|   0     0 |  39k   19k
 45  12  13  29   0   1| 554M   57k: 637M  450k: 639M  150k: 480M  166k:2311M  844k|  11k   11k:  49B  774B:  49k   17k:  50k   17k|   0     0 |  35k   19k
 23  11  27  38   0   1| 657M   45k: 547M   62k: 605M   50k: 533M   27k:2342M  272k|8425B 8425B:  25B 1092B:  40k 9459B:  40k   10k|   0     0 |  31k   23k
 18  11  34  36   0   1| 594M   30k: 654M   50k: 612M   51k: 580M   50k:2439M  241k|8374B 8374B:  73B  766B:  49k 8109B:  49k 8875B|   0     0 |  31k   26k
 13  11  36  38   0   1| 669M  156k: 663M   68k: 665M   36k: 619M  109k:2616M  423k|8657B 8657B:  37B 1020B:  46k 7560B:  46k 8580B|   0     0 |  35k   30k
 21  11  34  32   0   1| 623M   20k: 561M   89k: 649M   19k: 407M   64k:2240M  268k|9012B 9012B:  49B  766B:  40k 7458B:  41k 8224B|   0     0 |  32k   27k
 13   9  43  34   0   1| 395M   45k: 448M   37k: 574M   37k: 577M   66k:1995M  222k|9191B 9191B: 277B  959B:  42k 7516B:  43k 8475B|   0     0 |  28k   22k
 11   8  45  36   0   1| 300M   90k: 480M   48k: 397M   20k: 622M   33k:1799M  241k|9192B 9192B:  49B  766B:  42k 7455B:  42k 8221B|   0     0 |  24k   20k
 10   6  52  31   0   0| 206M   64k: 431M   74k: 258M   37k: 252M  137k:1148M  352k|9017B 9017B:  25B 1487B:  36k 6964B:  36k 8451B|   0     0 |  17k   12k
 12   5  53  30   0   0| 129M   11k: 425M 8192B: 129M    0 : 298M 6554B: 981M   87k|9233B 9233B:  73B  774B:  38k 7273B:  38k 8047B|   0     0 |  16k   10k
  9   9  46  35   0   1| 477M    0 : 549M    0 : 547M 9830B: 477M 2458B:2050M   46k|9195B 9195B:  37B  959B:  36k 6797B:  36k 7756B|   0     0 |  27k   22k
 10  11  40  38   0   1| 659M   22k: 663M    0 : 606M    0 : 632M   15k:2560M   68k|9019B 9019B:  61B  766B:  47k 7831B:  47k 8597B|   0     0 |  31k   31k
  8  10  41  41   0   1| 602M    0 : 649M    0 : 573M    0 : 631M 2458B:2455M   47k|  18k   18k: 121B 1020B:  49k   17k:  50k   18k|   0     0 |  31k   31k
  7  10  41  40   0   1| 638M    0 : 635M    0 : 493M    0 : 631M 4915B:2395M   38k|  10k   10k: 205B  766B:  38k 9511B:  39k   10k|   0     0 |  30k   29k
  5   7  60  28   0   1| 360M    0 : 521M 9011B: 413M   16k: 325M 4096B:1619M   51k|9022B 9022B:  25B  959B:  26k 7584B:  27k 8543B|   0     0 |  22k   10k
  5   7  68  20   0   1| 310M    0 : 623M    0 : 376M    0 : 443M  107k:1752M  126k|8542B 8542B:  61B  766B:  25k 8077B:  25k 8843B|   0     0 |  24k   11k
  2   1  96   1   0   0|  26M    0 :  26M    0 :  63M    0 :  14M 4915B: 128M   57k|6127B 6127B:  49B 1364B:  19k 5997B:  19k 7361B|   0     0 |3494  2614 
  3   4  82  11   0   0| 224M    0 : 227M    0 : 238M    0 : 237M 2458B: 926M   34k|6134B 6134B:  73B  783B:  68k 8707B:  70k 9490B|   0     0 |  13k 8771 
  6  10  46  38   0   1| 524M    0 : 617M    0 : 655M    0 : 657M 4096B:2453M   34k|7628B 7628B:  37B 1092B:  26k 5986B:  26k 7078B|   0     0 |  32k   25k
