You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1740k 4067k:1716k 4067k:1741k 4077k:1750k 4082k:6948k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  31B  161B|1698  2323 
  0   0 100   0   0   0|   0     0 :2867k    0 :   0     0 :   0     0 :2867k 7373B|   0     0 :  49B  128B: 115B  490B: 303B  618B|   0     0 | 250   386 
  0   0 100   0   0   0|   0     0 :2483k    0 :   0     0 :   0     0 :2483k 4915B|   0     0 : 277B 1673B:  25k   38k:  26k   39k|   0     0 |1425  1481 
  0   0 100   0   0   0|   0    14k:2893k   14k:   0   306k:   0    14k:2893k  358k|   0     0 :  68B  113B: 298k  590k: 298k  590k|   0     0 | 356   527 
  0   0 100   0   0   0|   0     0 :2868k    0 :   0     0 :   0     0 :2868k    0 |   0     0 : 125B 1673B:  18k 1086B:  20k 2759B|   0     0 | 254   407 
 31   3  64   2   0   1|  83M   22k:  38M   12k: 103M   12k:  26M   22k: 252M   70k| 863B  863B:  67B   70B: 117M   78M: 117M   78M|   0     0 |  23k 4560 
 44  11  31  10   0   4| 342M   38k: 435M   34k: 310M   44k: 438M   44k:1525M  178k|   0     0 :  37B 1673B: 511M  288M: 511M  288M|   0     0 |  78k   15k
 44  20  14  17   0   4| 183M   21k: 570M   34k: 431M   40k: 480M   33k:1664M  139k|  62B   62B: 271B 8589B: 477M  386M: 477M  386M|   0     0 |  86k   19k
 43  24  11  16   0   6| 658M   27k: 531M   30k: 500M   32k: 449M   27k:2138M  130k|   0     0 : 313B 1682B: 644M  483M: 644M  483M|   0     0 |  74k   33k
 46  30   5  14   0   5| 673M   66k: 438M   71k: 603M   72k: 336M   82k:2050M  343k|   0     0 :  37B  194B: 370M  500M: 370M  500M|   0     0 |  86k   30k
 52  21   4  17   0   6| 656M  155k: 642M  133k: 576M  130k: 503M  137k:2377M  574k|   0     0 :  25B 1673B: 491M  569M: 491M  569M|   0     0 |  81k   40k
 45  21   5  24   0   5| 576M  338k: 624M   50k: 548M   49k: 579M  110k:2327M  612k|   0     0 :  49B  113B: 498M  490M: 498M  490M|   0     0 |  89k   44k
 19  14  21  41   0   5| 408M   49k: 616M   33k: 475M  101k: 595M   46k:2094M  294k|   0     0 :  37B 1673B: 454M  431M: 454M  431M|   0     0 |  92k   44k
 21  18  11  45   0   6| 535M   37k: 611M   67k: 519M   83k: 581M   20k:2247M  272k|   0     0 :  49B   52B: 463M  731M: 463M  731M|   0     0 |  72k   58k
 18  15  23  40   0   4| 557M   39k: 415M   60k: 643M   42k: 635M   20k:2249M  230k|   0     0 : 109B 1673B: 418M  378M: 418M  378M|   0     0 |  93k   41k
 19  29  14  33   0   6| 611M   22k: 632M   49k: 628M   55k: 475M   62k:2347M  241k|   0     0 : 229B  441B: 540M  323M: 540M  323M|   0     0 |  77k   52k
 15  54   7  19   0   5| 441M  121k: 623M   38k: 688M   14k: 495M   20k:2247M  286k|   0     0 : 257B 9104B: 471M  199M: 471M  199M|   0     0 |  67k   45k
 20  64   2   9   0   6| 384M   94k: 299M   51k: 266M   97k: 370M   46k:1319M  289k|   0     0 :  61B   60B: 419M  234M: 419M  234M|   0     0 |  43k   34k
  3   8  20  66   0   2|  89M   29k: 127M 7373B: 116M 9830B: 142M    0 : 474M   46k|   0     0 :  37B 1673B: 192M  273M: 192M  273M|   0     0 |  72k   16k
  1   1  10  87   0   1|  26M    0 :  81M    0 :  26M    0 :  16M    0 : 149M    0 |   0     0 :  49B  113B:  62M  125M:  62M  125M|   0     0 |  44k 5111 
  1   1   7  90   0   1|  31M    0 :  43M    0 :  26M    0 :  26M    0 : 126M    0 |   0     0 :  49B  959B:  45M   99M:  45M   99M|   0     0 |  39k 4653 
  0   0   0 100   0   0|   0     0 :   0     0 :   0     0 :   0     0 :   0     0 |   0     0 :  49B   52B:  18M   35k:  18M   35k|   0     0 |3963  1196 
  0   0   0  99   0   0|   0     0 :   0     0 :   0     0 :   0     0 :   0     0 |   0     0 : 253B  959B:  47M   77k:  47M   77k|   0     0 |9062  1677 
  0   0   0 100   0   0|   0     0 :   0  9830B:   0    11k:   0  7373B:   0    28k|   0     0 : 130B  459B:  32M   62k:  32M   63k|   0     0 |6942  1321 
  0   0   0 100   0   0|   0    13k:   0     0 :   0     0 :   0     0 :   0    13k|   0     0 :  49B  974B: 169B  322B: 432B 1297B|   0     0 | 242   408 
  0   0   0 100   0   0|   0     0 :   0     0 :   0     0 :   0     0 :   0     0 |   0     0 :  73B  194B: 174B  399B: 395B  592B|   0     0 | 241   413 
  0   0   0 100   0   0|   0     0 :   0     0 :   0     0 :   0     0 :   0     0 |   0     0 :  49B  959B: 248B  204B: 487B 1163B|   0     0 | 245   406 
  4  32   0  63   0   0|  75M    0 : 149M    0 : 131M    0 : 111M    0 : 466M  281k|   0     0 :  37B 2971B:  22M   18M:  22M   18M|   0     0 |  15k 4226 
  5  86   0   6   0   2| 157M    0 : 149M    0 : 193M 4096B: 214M    0 : 713M   34k|   0     0 : 302B   31k: 132M  129M: 132M  129M|   0     0 |  26k 9166 
  9  89   0   0   0   1| 301M    0 : 242M    0 : 275M 3277B: 187M    0 :1006M   25k|   0     0 : 416B  183B:  71M   52M:  71M   52M|   0     0 |  26k 9181 
  6  89   0   1   0   3| 266M    0 : 243M    0 : 224M 3277B: 109M    0 : 842M   11k|   0     0 :  37B 1673B: 211M  105M: 211M  105M|   0     0 |  26k 7976 
  7  88   0   3   0   2| 201M    0 : 109M    0 : 199M 3277B: 174M    0 : 682M 8192B|   0     0 :  61B  580B: 180M  104M: 180M  104M|   0     0 |  24k 9833 
  7  85   0   5   0   3| 174M    0 :  79M    0 : 233M    0 : 283M    0 : 769M 7373B|   0     0 :  49B 1673B: 252M  237M: 252M  237M|   0     0 |  30k   15k
  5  90   0   3   0   2| 174M    0 : 172M    0 : 197M   55k: 256M    0 : 799M  198k|   0     0 :  37B  120B: 221M  133M: 221M  133M|   0     0 |  29k 7665 
  5  88   0   5   0   2| 187M    0 : 150M    0 :  94M 5734B: 186M    0 : 617M  254k|   0     0 : 245B   12k: 159M  138M: 159M  138M|   0     0 |  22k 7856 
  5  93   0   0   0   3| 272M    0 : 154M    0 : 212M 5734B: 162M    0 : 800M   38k|   0     0 : 169B  113B: 299M   24M: 299M   24M|   0     0 |  27k 6490 
  7  89   0   0   0   3| 205M    0 : 154M    0 : 199M    0 : 118M    0 : 675M   12k|   0     0 : 468B   22k: 170M   63M: 170M   63M|   0     0 |  24k 7448 
  4  85   0   9   0   2| 197M    0 : 139M    0 : 128M 3277B: 104M    0 : 567M   10k|   0     0 : 272B   54k: 284M  147M: 284M  147M|   0     0 |  30k   14k
  4  91   0   3   0   2| 209M    0 : 204M    0 : 185M    0 : 147M    0 : 744M 4915B|   0     0 : 438B   12k: 120M   69M: 120M   69M|   0     0 |  20k 7943 
  4  86   0   8   0   2| 116M    0 : 135M    0 : 124M   25k: 137M    0 : 513M  138k|   0     0 : 125B   37k: 126M  151M: 126M  151M|   0     0 |  18k   11k
  4  93   0   1   0   2| 101M    0 : 118M    0 : 211M 4096B:  81M    0 : 511M   62k|   0     0 : 230B   46k: 212M   38M: 212M   38M|   0     0 |  21k 6442 
  3  95   0   0   0   2|  57M    0 : 196M    0 : 173M 3277B:  70M    0 : 496M  214k|   0     0 : 217B   27k: 176M   53M: 176M   53M|  15k    0 |  25k 3082 
  5  90   0   3   0   2| 125M    0 : 195M    0 : 224M 4096B: 218M    0 : 762M   21k|   0     0 : 350B   79k: 207M   67M: 207M   67M|   0     0 |  27k 8901 
  5  88   0   3   0   3| 276M    0 : 268M    0 : 256M 2458B: 205M    0 :1005M   10k|   0     0 : 337B   11k: 270M  136M: 270M  136M|   0     0 |  38k   12k
  5  89   1   4   0   2| 114M    0 : 106M    0 : 168M    0 :  88M    0 : 477M 4915B|   0     0 :  49B 1673B: 154M   93M: 154M   93M|   0     0 |  19k 7469 
  5  85   0   7   0   2| 164M    0 : 236M    0 : 203M 3277B: 196M    0 : 799M   90k|   0     0 :  49B   52B: 161M  148M: 161M  148M|   0     0 |  22k   13k
  4  94   0   1   0   2| 210M    0 : 180M    0 : 222M   10k: 244M    0 : 856M   87k|   0     0 :  13B 1673B:  97M   40M:  97M   40M|   0     0 |  22k 3949 
  5  92   0   0   0   3| 245M    0 : 194M    0 : 311M 4096B: 141M    0 : 891M   14k|   0     0 : 121B  441B: 261M  113M: 261M  113M|   0     0 |  28k 9276 
  7  53   3  32   0   4| 378M    0 : 335M    0 : 314M    0 : 273M    0 :1299M  346k|   0     0 :  61B 1689B: 343M  505M: 343M  505M|   0     0 |  41k   44k
  6  78   1  10   0   5| 320M    0 : 260M    0 : 220M 4096B: 247M    0 :1047M   15k|   0     0 : 241B   68B: 370M  244M: 370M  244M|   0     0 |  36k   23k
  6  73   1  15   0   4| 244M    0 : 303M    0 : 315M 3277B: 216M    0 :1077M   10k|   0     0 : 479B   21k: 368M  387M: 368M  387M|   0     0 |  37k   31k
  5  60   3  29   0   3| 269M    0 : 449M    0 : 287M   31k: 376M    0 :1382M   44k|   0     0 : 250B   16k: 114M  541M: 114M  541M|   0     0 |  48k   18k
  6  77   1  13   0   4| 362M   14k: 350M   20k: 236M   18k: 453M   18k:1402M  184k|   0     0 : 170B   36k: 292M  330M: 292M  330M|   0     0 |  43k   23k
  5  80   1  11   0   4| 120M 9830B: 210M 7373B: 332M    0 : 357M 8192B:1020M   80k|   0     0 : 133B   11k: 264M  246M: 264M  246M|   0     0 |  36k   23k
  8  59   4  24   0   5| 340M    0 : 459M    0 : 522M   25k: 438M    0 :1759M   39k|   0     0 :  61B 1673B: 417M  685M: 417M  685M|   0     0 |  54k   50k
  5  66   3  22   0   4| 275M   18k: 210M   11k: 288M   21k: 255M   14k:1028M  223k|   0     0 : 141B  565B: 147M  571M: 147M  571M|   0     0 |  32k   27k
  6  91   0   0   0   3| 213M  819B: 213M 1638B: 299M    0 : 264M    0 : 989M   22k|   0     0 : 359B 1673B: 211M   36M: 211M   36M|   0     0 |  36k 7589 
  7  66   4  19   0   4| 340M   18k: 376M   21k: 427M   20k: 259M    0 :1402M   71k|   0     0 :  37B  194B: 283M  454M: 283M  454M|   0     0 |  44k   31k
  6  69   3  18   0   4| 377M   41k: 365M   35k: 375M   26k: 413M   22k:1530M  190k|   0     0 :  13B 1673B: 291M  512M: 291M  512M|6554B    0 |  48k   34k
  8  61   4  21   0   5| 468M    0 : 545M    0 : 404M   16k: 482M    0 :1899M   58k|   0     0 :  37B  113B: 339M  655M: 339M  655M|   0     0 |  51k   50k
  7  54   6  28   0   6| 340M   15k: 370M   21k: 457M 2458B: 421M   22k:1588M  122k|   0     0 :  61B 1673B: 398M  574M: 398M  574M|   0     0 |  54k   41k
  6  32  14  42   0   6| 431M   30k: 441M   25k: 611M   46k: 575M   24k:2057M  151k|   0     0 :  49B   52B: 235M  870M: 235M  870M|   0     0 |  67k   46k
  6  22  41  27   0   4| 473M   19k: 532M   32k: 488M   29k: 597M   22k:2091M  170k|   0     0 : 193B 1673B: 325M  482M: 325M  482M|   0     0 | 108k   32k
  1   1  95   2   0   0|3185k   14k: 117M    0 :  52M   16k:  72M   10k: 244M   50k|   0     0 : 170B  441B:  26k 7914k:  27k 7915k|   0     0 |6419  2809 
  4   9  71  14   0   2| 532M    0 : 338M 3277B: 373M   27k: 366M 1638B:1609M   62k|   0     0 :  95B 1673B:  80M  425M:  80M  425M|   0     0 | 119k   15k
