You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1772k 4065k:1749k 4065k:1776k 4075k:1782k 4080k:7080k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  31B  161B|1702  2324 
  0   0 100   0   0   0|   0     0 :   0     0 :2893k    0 :   0     0 :2893k    0 |   0     0 :  97B 1750B: 115B  490B: 467B 2240B|   0     0 | 221   386 
  0   0 100   0   0   0|   0     0 :   0     0 :2483k    0 :   0     0 :2483k 6554B|   0     0 :  61B   52B:  26k   39k:  26k   39k|   0     0 |1402  1442 
  0   0  99   0   0   0|1638B   19k: 819B   10k:2868k   12k: 157k  313k:3268k  358k| 801B  801B: 325B 1673B: 318k  594k: 319k  596k|   0     0 | 833   852 
 10   0  90   0   0   0|   0     0 :   0     0 :2483k   28k:   0     0 :3058k   42k|  18k   18k:  37B  113B:1720B   21k:1954B   21k|   0     0 |1462  1010 
 22   2  76   0   0   1|2515k   44k:  52M   34k:2868k   24k:  26M   32k:  83M  154k|3672B 3672B: 111B 1673B:  52M   26M:  52M   26M|   0     0 |  17k 3267 
 41  10  37   9   0   3| 410M   26k: 412M   32k: 312M   31k: 274M   36k:1409M  143k|4778B 4778B:  70B   52B: 324M  332M: 324M  332M|   0     0 |  89k   14k
 50  17  18   9   0   6| 284M   26k: 493M   38k: 450M   32k: 470M   29k:1697M  136k|  19k   19k:  37B 1673B: 802M  610M: 802M  610M|   0     0 |  62k   39k
 48  18  14  14   0   6| 530M   30k: 488M   33k: 423M   30k: 458M   35k:1899M  138k|7658B 7658B:  61B  580B: 666M  465M: 666M  465M|   0     0 |  82k   37k
 47  22  10  17   0   5| 611M   74k: 467M   67k: 599M   76k: 373M   83k:2051M  353k|9083B 9083B:  61B 1673B: 536M  473M: 536M  473M|   0     0 |  84k   37k
 49  28   4  13   0   6| 567M  175k: 530M  430k: 641M  232k: 621M  161k:2359M 1044k|  10k   10k: 301B  194B: 543M  559M: 543M  559M|   0     0 |  69k   46k
 44  23   6  21   0   6| 512M   63k: 571M   32k: 503M   55k: 591M   62k:2177M  247k|9439B 9439B:  25B 1673B: 551M  603M: 551M  603M|   0     0 |  80k   46k
 20  23  16  36   0   5| 575M   10k: 421M   48k: 373M   70k: 539M   50k:1908M  242k|8523B 8523B:  25B  113B: 413M  737M: 413M  737M|   0     0 |  84k   45k
 16  18  22  38   0   5| 600M   22k: 475M  118k: 357M   47k: 553M   15k:1985M  264k|8405B 8405B: 245B 9396B: 416M  702M: 416M  702M|   0     0 |  76k   52k
 20  19  22  33   0   6| 556M   19k: 674M   58k: 636M   49k: 576M   50k:2442M  238k|8741B 8741B:  73B   60B: 573M  499M: 573M  499M|   0     0 |  87k   55k
 20  21  17  36   0   5| 352M   17k: 663M   68k: 651M   20k: 607M   86k:2272M  249k|8735B 8735B:  73B 1682B: 567M  483M: 567M  483M|   0     0 |  83k   57k
 13  16  27  39   0   5| 495M   70k: 588M   35k: 595M  137k: 598M   44k:2276M  359k|9017B 9017B: 181B  441B: 458M  621M: 458M  621M|   0     0 | 103k   50k
 21  24  16  34   0   6| 548M   66k: 460M   44k: 644M   85k: 611M  116k:2263M  395k|9195B 9195B: 133B 1014B: 612M  359M: 612M  359M|   0     0 |  91k   60k
