You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1688k 4155k:1691k 4157k:1685k 4146k:1701k 4162k:6765k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  55B  195B|1912  2388 
  0   0 100   0   0   0|   0    11k:   0  5734B:2893k 5734B:   0  9830B:2893k   34k|  51k   51k:  41k 7938B: 670k  690k: 714k  698k|   0     0 | 567   546 
  0   0 100   0   0   0|   0    42k:   0    37k:2868k   45k:   0    39k:2868k  174k|   0     0 :  26k   12k: 352k  369k: 379k  381k|   0     0 |1928  1810 
  0   0 100   0   0   0|2074k   12k:   0  9011B: 819k 5734B:2458B 7373B:2895k   39k|   0     0 :  25k 6536B: 724B  692B:  26k 7229B|   0     0 | 410   526 
 10   1  89   0   0   0|2918k   54k:   0    39k:   0    45k:   0    50k:2921k  191k| 633B  633B:  25k   12k:  21k   20k:  46k   32k|   0     0 |2473  1128 
 37   5  51   7   0   0| 214M    0 : 413M   30k: 239M   34k: 129M    0 : 995M   78k|   0     0 :  26k 6536B:  21k 4153B:  57k   10k|   0     0 |  19k 5934 
 40   9  35  15   0   1| 584M   33k: 335M  174k: 442M  112k: 542M   40k:1903M  429k|  31B   31B:  46k   12k:  41k 6122B:  89k   18k|   0     0 |  30k   12k
 41  10  24  24   0   1| 252M  126k: 665M  110k: 481M  819B: 690M  102k:2087M  358k|   0     0 :  34k   22k:  30k 6551B:  64k   29k|   0     0 |  32k   15k
 41  11  22  25   0   1| 678M  109k: 599M  121k: 343M  680k: 531M  111k:2151M 1030k|   0     0 :  30k   28k:  32k 8664B:  62k   36k|   0     0 |  33k   15k
 42  10  19  30   0   1| 513M   64k: 500M   66k: 361M   54k: 353M  345k:1727M  542k|   0     0 :  33k   38k:  24k 9899B:  58k   48k|   0     0 |  29k   12k
 43  10  15  31   0   1| 522M   41k: 502M   31k: 347M   29k: 516M   66k:1887M  190k|   0     0 :  37k   44k:  30k   12k:  67k   55k|   0     0 |  30k   15k
