You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1494k 4183k:1499k 4196k:1503k 4187k:1507k 4195k:6004k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  57B  201B|1933  2431 
  0   0 100   0   0   0|2893k  819B:   0  2458B:3277B 2458B:   0     0 :2934k 8192B|  31k   31k:  21k 1792B: 676k  675k: 696k  677k|   0     0 | 560   542 
  0   0  99   0   0   0|2893k   34k:   0    34k:   0    39k:   0    38k:2893k  157k|   0     0 :  38k 4984B: 351k  353k: 389k  357k|   0     0 |2060  1932 
  0   0 100   0   0   0|3302k   22k:   0    22k:   0    26k:   0    72k:3302k  145k|   0     0 :  33k  781B: 208B  692B:  33k 1474B|   0     0 | 314   417 
 11   1  88   0   0   0|2893k   54k:   0    52k:   0    52k:   0     0 :3286k  170k| 633B  633B:  31k 5047B:  21k   20k:  53k   25k|   0     0 |2322  1187 
 37   6  50   7   0   0| 292M   46k: 284M   39k: 195M   30k: 338M   33k:1109M  170k|   0     0 :  34k  781B:  22k 4224B:  57k 5005B|   0     0 |  18k 8681 
 40  10  31  18   0   1| 410M   38k: 388M  214k: 579M   57k: 601M   30k:1978M  393k|  31B   31B:  28k 4984B:  40k   19k:  69k   24k|   0     0 |  32k   17k
 40  11  24  24   0   1| 611M   32k: 639M   28k: 453M   30k: 411M   66k:2114M  175k|   0     0 :  42k 1263B:  31k 7049B:  73k 8312B|   0     0 |  36k   21k
 44  12  17  26   0   1| 452M   78k: 568M  122k: 582M  666k: 584M  378k:2186M 1254k|   0     0 :  50k 1416B:  28k 8668B:  78k   10k|   0     0 |  39k   25k
 43  12  14  29   0   1| 617M   93k: 581M   43k: 662M   80k: 488M   38k:2349M  264k|   0     0 :  40k  932B:  32k   11k:  73k   12k|   0     0 |  40k   31k
 45  14   7  32   0   2| 664M   41k: 577M   35k: 720M   28k: 646M   52k:2607M  166k|   0     0 :  26k 4984B:  34k   11k:  60k   16k|   0     0 |  48k   45k
 20  12  23  43   0   2| 574M  384k: 598M   58k: 631M   24k: 655M  141k:2458M  682k|   0     0 :  25k  781B:  30k   12k:  55k   13k|   0     0 |  41k   48k
 17   8  40  34   0   1| 359M  197k: 451M  132k: 499M  113k: 288M   35k:1597M  550k|   0     0 :  26k 5047B:  16k   11k:  42k   16k|   0     0 |  33k   37k
 10   7  47  35   0   1| 388M   34k: 322M   33k: 457M   67k: 393M   90k:1561M  318k|   0     0 :  20k 1421B:3395B   11k:  23k   12k|   0     0 |  30k   32k
 15   9  37  38   0   1| 606M   70k: 407M   17k: 520M   25k: 480M   67k:2013M  225k|   0     0 :  39k 4984B:  16k   11k:  55k   16k|   0     0 |  36k   43k
 15   9  40  35   0   2| 550M   52k: 390M   60k: 478M   36k: 431M   20k:1849M  228k|   0     0 :  36k 1117B:  16k   11k:  52k   12k|   0     0 |  35k   40k
 13  10  36  40   0   2| 455M   99k: 514M   41k: 494M   13k: 647M   62k:2109M  274k|   0     0 :  30k 5047B:  20k   12k:  50k   16k|   0     0 |  42k   45k
 16  12  31  40   0   1| 483M   21k: 679M   60k: 627M   38k: 552M   10k:2341M  169k|   0     0 :  34k  781B:  30k   12k:  65k   13k|   0     0 |  40k   47k
 14  11  32  41   0   2| 575M 6554B: 678M 7373B: 583M 9830B: 533M 4096B:2369M   82k|   0     0 :  27k 4984B:  14k   11k:  41k   16k|   0     0 |  39k   45k
 10   9  37  43   0   1| 549M    0 : 490M    0 : 544M    0 : 674M   22k:2257M   57k|   0     0 :  42k  790B:  16k   12k:  58k   13k|   0     0 |  37k   42k
