You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1546k 4164k:1574k 4176k:1559k 4157k:1536k 4167k:6216k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  31B  186B|1908  2398 
  0   0 100   0   0   0|   0     0 :2893k    0 :   0     0 :   0     0 :2893k    0 |   0     0 :  29k 1256B: 135B  670B:  29k 1926B|   0     0 | 339   399 
  0   0 100   0   0   0|   0     0 :3302k    0 :   0     0 :   0     0 :3302k   11k|   0     0 :  41k 5776B:  35k   51k:  77k   57k|   0     0 |1842  1780 
  1   0  98   0   0   0|   0    12k:2893k   12k:   0    12k:   0    19k:2900k   62k| 801B  801B:  32k   52B: 318k  314k: 350k  315k|   0     0 | 948   776 
  9   0  90   0   0   0|   0    36k:2867k   47k:   0    39k:   0    42k:2867k  182k|  19k   19k:  41k 5712B:2558B   21k:  44k   26k|   0     0 |1491  1018 
 24   3  72   1   0   0|   0     0 :  80M   30k:  32M    0 : 103M    0 : 216M   30k|3809B 3809B:  42k   52B:  11k   11k:  54k   11k|   0     0 |6906  3027 
 38   9  41  11   0   0| 206M   36k: 439M   32k: 251M   27k: 525M   34k:1421M  140k|  18k   18k:  28k 5776B:  30k   26k:  59k   32k|   0     0 |  23k   11k
 42  12  28  17   0   1| 555M   26k: 394M   33k: 469M   37k: 658M   34k:2077M  140k|5671B 5671B:  26k   52B:  34k   14k:  60k   14k|   0     0 |  33k   19k
 42  14  21  22   0   1| 487M   25k: 515M   30k: 688M   41k: 620M   28k:2310M  199k|7658B 7658B:  19k 5712B:  41k   15k:  60k   20k|   0     0 |  36k   23k
 44  14  15  26   0   1| 661M   97k: 491M  375k: 661M   89k: 555M   91k:2369M  686k|9072B 9072B:  38k  398B:  46k   15k:  85k   16k|   0     0 |  36k   24k
 43  13  15  29   0   1| 487M  144k: 522M  542k: 594M  148k: 464M  163k:2067M 1016k|  10k   10k:  33k 2126B:  51k   17k:  84k   19k|   0     0 |  34k   21k
 34  15  17  33   0   1| 618M   42k: 654M  104k: 615M   33k: 663M   51k:2551M  285k|9511B 9511B:  31k   52B:  53k   13k:  84k   13k|   0     0 |  37k   33k
 17  11  36  36   0   1| 492M   83k: 469M   23k: 522M   46k: 565M   51k:2048M  259k|9039B 9039B:  34k 5712B:  39k 7112B:  73k   13k|   0     0 |  27k   30k
 11  10  44  34   0   1| 451M   21k: 480M   64k: 477M   66k: 542M   42k:1950M  252k|9040B 9040B:  28k   52B:  42k 7568B:  70k 7620B|   0     0 |  27k   27k
 14  10  42  33   0   1| 485M   40k: 527M   33k: 422M   89k: 548M   21k:1983M  242k|9188B 9188B:  41k 5776B:  41k 7382B:  81k   13k|   0     0 |  29k   28k
 13  10  44  32   0   1| 448M   33k: 318M   14k: 551M   23k: 262M  114k:1580M  277k|9188B 9188B:  32k   52B:  37k 6829B:  72k 6881B|   0     0 |  24k   24k
 11   7  50  31   0   0| 436M   58k: 252M   12k: 274M   41k: 209M   65k:1171M  263k|9012B 9012B:  42k 5731B:  32k 6881B:  75k   12k|   0     0 |  17k   15k
 13   8  43  35   0   1| 441M   62k: 354M  154k: 484M   50k: 425M  119k:1704M  434k|9191B 9191B:  44k  544B:  44k 7668B:  88k 8212B|   0     0 |  23k   23k
 13  10  38  39   0   1| 449M 7373B: 319M 2458B: 435M 4096B: 307M 7373B:1509M   54k|8878B 8878B:  24k 2267B:  37k 6751B:  61k 9018B|   0     0 |  22k   21k
 11   9  46  34   0   1| 467M    0 : 572M 2458B: 311M    0 : 387M    0 :1738M   38k|9192B 9192B:  28k   52B:  38k 7167B:  66k 7219B|   0     0 |  26k   24k
  9  10  41  40   0   1| 481M    0 : 475M 2458B: 615M    0 : 486M    0 :2058M   20k|8811B 8811B:  22k 5712B:  35k 6803B:  57k   12k|   0     0 |  30k   31k
  6  10  47  37   0   1| 478M    0 : 428M 2458B: 388M    0 : 402M    0 :1696M   32k|8513B 8513B:  40k   52B:  46k 7434B:  86k 7487B|   0     0 |  25k   27k
  8  10  41  40   0   1| 528M    0 : 531M 2458B: 543M    0 : 581M    0 :2183M   50k|  18k   18k:  32k 5776B:  38k   17k:  71k   22k|   0     0 |  30k   33k
  7  11  31  49   0   1| 613M   13k: 655M   94k: 493M 7373B: 608M   14k:2370M  179k|  10k   10k:  30k   52B:  54k   10k:  84k   10k|   0     0 |  33k   39k
  6  12  34  46   0   2| 679M    0 : 613M 7373B: 479M    0 : 472M 3277B:2243M   36k|9019B 9019B:  34k 5842B:  37k 6829B:  71k   12k|   0     0 |  31k   37k
  6  10  35  47   0   1| 458M    0 : 587M 2458B: 576M    0 : 555M    0 :2176M   25k|9197B 9197B:  28k  423B:  45k 7769B:  73k 8192B|   0     0 |  33k   39k
  7  13  32  47   0   1| 494M    0 : 665M 2458B: 660M    0 : 681M    0 :2499M   46k|  11k   11k:  42k 2126B:  42k 9390B:  84k   11k|   0     0 |  42k   48k
  7  12  33  46   0   2| 655M   13k: 670M   15k: 653M 9830B: 660M   12k:2639M   64k|  11k   11k:  31k   52B:  46k   10k:  78k   11k|   0     0 |  45k   52k
  8  10  33  48   0   2| 658M    0 : 644M 2458B: 593M    0 : 665M   22k:2560M   55k|  14k   14k:  40k 5712B:  46k   14k:  85k   19k|   0     0 |  45k   55k
  8  10  35  45   0   2| 535M    0 : 695M 2458B: 458M    0 : 671M    0 :2359M   65k|  17k   17k:  43k   52B:  51k   15k:  95k   15k|   0     0 |  44k   52k
  7   8  40  43   0   2| 401M   13k: 364M  126k: 600M   21k: 610M   14k:1975M  232k|  21k   21k:  24k 5776B:  41k   20k:  66k   26k|   0     0 |  37k   42k
  7  10  44  38   0   2| 548M   20k: 553M   21k: 684M   21k: 513M   27k:2298M  115k|  25k   25k:  27k   52B:  28k   24k:  56k   24k|   0     0 |  51k   46k
  7  10  48  34   0   1| 561M  819B: 646M   23k: 688M   22k: 639M   23k:2534M   88k|  26k   26k:  21k 6083B:  50k   27k:  71k   33k|   0     0 |  43k   36k
  7  10  54  29   0   1| 566M   19k: 671M   38k: 625M   16k: 564M   18k:2426M  103k|  31k   31k:  40k  534B:  32k   31k:  72k   31k|   0     0 |  35k   27k
  6   8  64  21   0   1| 491M   34k: 555M   22k: 574M   36k: 474M   27k:2094M  131k|  29k   29k:  35k 2126B:  28k   28k:  63k   30k|   0     0 |  26k   20k
  3   5  82   9   0   0| 290M   30k: 441M   23k: 300M   25k: 205M  134k:1236M  222k|  29k   29k:  29k   52B:  20k   30k:  49k   30k|   0     0 |  14k   11k
  0   0 100   0   0   0|   0    12k:3277k   26k:   0    23k:   0    33k:3277k  144k|  18k   18k:  34k 5712B:  12k   21k:  46k   27k|   0     0 | 597   760 
  0   0 100   0   0   0|   0  4096B:2918k  110k:   0  3277B:   0  6554B:2918k  162k|9757B 9757B:  28k   52B:7172B   12k:  35k   13k|   0     0 | 526   662 
  0   0  99   0   0   0|   0    10k:2893k 9830B:   0  8192B:   0    48k:3177k   84k|6181B 6181B:  40k 5776B:4067B 8011B:  44k   13k|   0     0 | 547   699 
  6   0  93   0   0   0|   0    31k:2893k   22k:   0   819B:   0    23k:3045k   90k|  11k   11k:  32k   52B:8128B   11k:  40k   11k|   0     0 |1872  1440 
  1   1  98   0   0   0|   0    25k:2911k   30k:   0    18k:  12k   22k:2924k   99k| 198k  198k:  40k 5712B:4675B  203k:  44k  208k|   0     0 |1251  1086 
