You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   0  95   0   0   0|1711k 3481k:1684k 3481k:1711k 3491k:1723k 3496k:6829k   14M|   0     0 :   0     0 :   0     0 :   0     0 |  31B  162B|1560  2138 
  0   0 100   0   0   0|2074k    0 :   0     0 :   0     0 :   0     0 :2074k 2458B|   0     0 : 277B 1750B: 114B  490B:3031B 2240B|   0     0 | 217   371 
  0   0 100   0   0   0|2483k    0 :   0     0 :   0     0 :   0     0 :2483k   22k|   0     0 :  37B   52B: 337k  349k: 337k  349k|   0     0 |1428  1465 
  0  17  83   0   0   0|2483k   14k:   0    17k:   0    24k:   0    21k:2483k   86k|   0     0 : 121B 2219B:8976B  691B:9143B 2911B|   0     0 |1107   551 
  3  26  69   2   0   0|2048k  297k:   0   323k:   0   293k:   0   301k:2048k 1223k| 632B  632B:  37B   52B:  20k   17k:  21k   17k|   0     0 |2444   844 
 45  16  38   0   0   1|2483k  266k:   0   275k:   0   266k:   0   262k:2483k 1080k| 156M  156M:  49B 1807B: 243M  317M: 243M  317M|   0     0 |  44k   36k
 62  21  13   0   0   4|2049k  154k:   0   169k:   0   154k:   0   155k:2049k  636k| 408M  408M:  49B   60B: 787M  815M: 787M  815M|   0     0 | 101k   91k
 68  24   2   0   0   5|2048k  129M:   0   103M: 819B  100M:   0   181M:2049k  514M| 458M  458M: 390B 2291B: 928M  989M: 928M  989M|   0     0 |  91k   89k
 63  30   1   0   0   7|2484k  646M:   0   672M:   0   675M: 819B  620M:2485k 2613M| 424M  424M: 265B   52B:1048M  992M:1048M  992M|   0     0 |  71k   92k
 70  25   0   0   0   5|2099k   64M:   0    92M:   0   114M:   0    47M:2099k  317M| 457M  457M:  49B 1673B:1024M  941M:1024M  941M|   0     0 |  81k   87k
 68  26   0   0   0   5|2048k  389M:   0   268M:   0   339M:   0   371M:2048k 1367M| 439M  439M:  49B   60B: 932M  850M: 932M  850M|   0     0 |  72k   86k
 65  28   0   0   0   6|2483k  347M:   0   415M:   0   347M:   0   357M:2483k 1465M| 456M  456M:  49B 2201B: 961M  985M: 961M  985M|   0     0 |  73k   84k
 60  31   2   0   0   7|2073k  338M:   0   447M:   0   371M:   0   313M:2073k 1469M| 574M  574M:  37B   52B:1011M 1096M:1011M 1096M|   0     0 |  83k  109k
 52  32  10   0   0   7|2048k  252M:   0   456M:   0   532M:   0   564M:2048k 1804M| 532M  532M:  49B 1673B:1121M 1090M:1121M 1090M|   0     0 |  78k  119k
 46  34  11   1   0   8|2048k  313M:   0   700M:   0   709M:   0   719M:2048k 2440M| 586M  586M: 128B   52B:1093M 1166M:1093M 1166M|   0     0 |  87k  123k
 44  30  19   0   0   6|1402k  899M: 845k   51k:   0    53k:   0    77M:2246k  977M| 551M  551M: 317B 1735B:1086M 1098M:1086M 1098M|   0     0 |  97k  135k
 46  36  11   0   0   8| 819B  691M:2483k  353M:   0   254M:   0   228M:2484k 1526M| 607M  607M: 107B   60B:1169M 1074M:1169M 1074M|   0     0 |  86k  137k
 44  38   9   1   0   9|   0    47M:2074k  618M:1638B  708M:   0   524M:2076k 1897M| 533M  533M:  79B 1691B:1308M 1089M:1308M 1089M|   0     0 |  91k  153k
 43  39  10   0   0   8|   0   554M:2075k  361M:   0   387M:   0   516M:2075k 1818M| 561M  561M:  49B   60B:1310M 1248M:1310M 1248M|   0     0 |  85k  141k
 41  37  14   1   0   8|   0   591M:2458k  129M:   0   597M: 819B  611M:2459k 1928M| 522M  522M:  37B 1542B:1197M 1251M:1197M 1251M|   0     0 |  85k  134k
 39  38  14   0   0   9| 819B  427M:2087k  780M:   0   820M:   0   309M:2088k 2337M| 542M  542M:  37B   60B:1217M 1214M:1217M 1214M|   0     0 |  88k  144k
 37  38  15   2   0   8|   0   557M:2458k  719M:   0    95M: 819B  310M:2458k 1680M| 541M  541M: 241B 1807B:1255M 1118M:1255M 1118M|   0     0 |  95k  157k
 46  39   7   0   0   8|   0    26M:2048k   92M:   0   523M:   0   551M:2048k 1191M| 602M  602M: 109B   52B:1327M 1212M:1327M 1212M|   0     0 |  86k  150k
 39  37  12   3   0   9|   0   731M:2512k  820M:   0   220M:   0    86M:2512k 1857M| 531M  531M:  49B 1735B:1303M 1145M:1303M 1145M|   0     0 | 101k  161k
 35  36  18   2   0   8| 819B  520M:2062k  542M:   0   424M: 819B  895M:2064k 2381M| 461M  461M:  37B   52B:1185M 1026M:1185M 1026M|   0     0 |  88k  142k
 40  40  10   1   0   8|   0   247M:2048k  147M:   0   528M: 819B  361M:2049k 1283M| 581M  581M:  49B 1673B:1431M 1306M:1431M 1306M|   0     0 |  99k  169k
 38  40  13   0   0   9|   0   605M:2458k  597M:   0   544M:1638B  712M:2459k 2458M| 623M  623M:  37B   60B:1239M 1287M:1239M 1287M|   0     0 |  95k  150k
 40  39  12   1   0   8|   0   528M:2075k  495M:   0   428M:   0   206M:2075k 1658M| 642M  642M:  61B 2201B:1291M 1235M:1291M 1235M|   0     0 |  97k  159k
 37  39  14   1   0   9|   0   445M:2524k  616M:   0   189M:   0   514M:2524k 1763M| 575M  575M: 277B   52B:1271M 1182M:1271M 1182M|   0     0 |  97k  151k
 38  43   9   1   0   9| 819B  197M:2161k  448M:   0   670M:   0   398M:2162k 1714M| 593M  593M:  37B 1673B:1333M 1307M:1333M 1307M|   0     0 |  98k  154k
 36  37  18   1   0   8|   0   121M:2458k   70M: 819B  675M: 819B  795M:2459k 1660M| 569M  569M: 156B   52B:1179M 1169M:1179M 1169M|   0     0 |  93k  147k
 37  39  14   1   0   9| 819B  762M:2048k  703M:   0   595M:   0    64M:2146k 2125M| 582M  582M: 275B 2069B:1260M 1180M:1260M 1180M|   0     0 | 102k  149k
 34  35  21   3   0   8| 819B  802M:2509k  648M:   0    87M:   0   550M:2510k 2088M| 522M  522M:  25B   52B:1106M 1029M:1106M 1029M|   0     0 |  86k  136k
 39  39  15   0   0   8| 819B  134M:2048k  114M:   0   691M:   0   311M:2049k 1250M| 618M  618M:  49B 1673B:1296M 1283M:1296M 1283M|   0     0 |  98k  161k
 35  37  18   2   0   8|   0   377M:2483k  628M:   0   618M:   0   862M:2483k 2485M| 532M  532M: 337B   52B:1207M 1060M:1207M 1060M|   0     0 |  89k  142k
 38  37  16   1   0   8|1638B  564M:2081k  473M:   0    61M:   0   224M:2082k 1323M| 599M  599M:  49B 2201B:1272M 1171M:1272M 1171M|   0     0 |  97k  157k
 36  40  14   2   0   8|   0   874M:2496k  626M:   0   175M:   0   137M:2496k 1812M| 564M  564M:  61B   60B:1258M 1076M:1258M 1076M|   0     0 |  95k  149k
 33  40  17   2   0   8|   0    53M:2076k   67M:   0   760M:   0   801M:2076k 1682M| 503M  503M:  67B 1825B:1177M 1068M:1177M 1068M|   0     0 |  86k  137k
 36  48   8   0   0   8|   0   482M:2501k  510M:   0   206M:   0   311M:2501k 1508M| 556M  556M:  25B   52B:1292M 1224M:1292M 1224M|   0     0 |  89k  144k
 37  40  12   2   0   9| 819B  793M:2458B  690M:   0   361M:2553k  256M:2580k 2101M| 601M  601M:  61B 1735B:1264M 1250M:1264M 1250M|   0     0 |  97k  157k
 37  39  16   0   0   8|   0   355M:   0    76M:   0   699M:2106k  671M:2106k 1801M| 604M  604M: 277B   52B:1197M 1116M:1197M 1116M|   0     0 |  96k  152k
 37  43  11   0   0   9|   0   112M:   0   614M:   0   673M:2507k  516M:2507k 1915M| 636M  636M:  61B 2276B:1231M 1264M:1231M 1264M|   0     0 | 105k  148k
 30  31  31   1   0   7|   0   419M:   0   548M:   0   447M:2462k  164M:2462k 1577M| 552M  552M: 154B   52B: 902M 1068M: 902M 1068M|   0     0 | 101k  130k
 33  33  26   1   0   7|   0   496M:   0   192M: 819B  275M:2142k  634M:2143k 1597M| 567M  567M:  25B 2201B:1060M 1031M:1060M 1031M|   0     0 | 105k  138k
