You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1435k 3502k:1432k 3505k:1422k 3494k:1443k 3509k:5734k   14M|   0     0 :   0     0 :   0     0 :   0     0 |  57B  201B|1727  2172 
  0   0 100   0   0   0|   0     0 :   0     0 :2483k    0 :   0     0 :2483k    0 |   0     0 :  39k   12k: 181B  669B:  40k   13k|   0     0 | 318   396 
  0   0 100   0   0   0|   0     0 :   0     0 :2483k    0 :   0     0 :2483k 5734B|   0     0 :  40k 7356B: 303k   16k: 343k   23k|   0     0 | 762   798 
  0  13  87   0   0   0|   0  9830B:   0  9830B:2074k 8192B:   0  9830B:2074k   51k|   0     0 :  27k 6533B:4569B  501B:  32k 7034B|   0     0 |1058   512 
  0  18  82   0   0   0|   0   232k:   0   244k:2458k  234k:   0   231k:2458k  950k|   0     0 :  42k   12k: 133B  669B:  43k   13k|   0     0 |1241   512 
  0  18  82   0   0   0|   0    83k:   0    74k:2483k   76k:   0    78k:2483k  328k|   0     0 :  32k 6536B:7392B  691B:  44k 7227B|   0     0 |1349   555 
  0  27  73   0   0   0|   0   180k:   0   188k:2483k  189k:   0   175k:2483k  975k|   0     0 :  41k   12k: 152B  490B:  47k   13k|   0     0 |1735   492 
  0  14  85   0   0   0|   0   225k:   0   218k:2458k  232k:   0   229k:2458k  909k|   0     0 :  39k 6532B: 160B  669B:  40k 7201B|   0     0 |1348   408 
  0   0 100   0   0   0|   0  1638B:   0  1638B:2483k 1638B:   0    26k:2483k   34k|   0     0 :  37k   12k: 133B  669B:  39k   13k|   0     0 | 410   394 
  0   0 100   0   0   0|   0   309k:   0    18k:2483k   19k:   0    18k:2483k  364k|   0     0 :  36k 7013B: 114B  490B:  39k 7503B|   0     0 | 358   399 
  1   0  99   0   0   0|   0   638k:   0   642k:2483k  649k:   0   636k:2486k 2567k| 491B  491B:  20k 8757B:  17k 1768B:  37k   10k|   0     0 | 719   599 
 45   6  49   0   0   0|   0    35k:   0    51k:2048k   44k:   0    38k:2048k  173k| 249M  249M:  28k 6542B:6946B 6481B:  35k   13k|   0     0 |  25k   43k
 75  17   7   0   0   2|   0    30k:   0    42k:2483k   41k:   0    36k:2483k  235k|1014M 1014M:  22k   12k:  10k   15k:  32k   27k|   0     0 |  53k  123k
 78  19   1   0   0   2|   0    32k:   0    42k:2074k   41k:   0    42k:2074k  171k|1226M 1226M:  38k   16k:  11k   18k:  48k   34k|   0     0 |  29k  137k
 79  19   0   0   0   2|   0    34k:   0    47k:2458k   37k:   0    39k:2458k  167k|1233M 1233M:  47k   31k:  11k   19k:  58k   50k|   0     0 |  17k  140k
 78  20   0   0   0   2|   0    42k:   0    44k:2074k   37k:   0    42k:2074k  174k|1208M 1208M:  25k   22k:  11k   21k:  36k   43k|   0     0 |  11k  135k
 76  22   0   0   0   3|   0   129M:   0   392M:2483k  485M:   0   531M:2483k 1537M|1154M 1154M:  45k   50k:  10k   20k:  55k   70k|   0     0 |  11k  130k
 73  24   0   0   0   4|   0   306M:   0   718M:2048k  839M:   0   786M:2048k 2649M|1140M 1140M:  32k   40k:9334B   21k:  41k   61k|   0     0 |  13k  132k
 74  23   0   0   0   3|2458B  881M:   0   232M:2483k   18M:   0    26M:2486k 1157M|1314M 1314M:  31k   54k:  10k   24k:  41k   79k|   0     0 |  12k  145k
 73  24   0   0   0   3|   0    17k:   0    14k:2074k   17k:   0    10k:2074k   63k|1481M 1481M:  38k   41k:9735B   26k:  48k   67k|   0     0 |  10k  164k
 68  28   0   0   0   4|   0   206M:   0   453M:2483k  258M:   0   280M:2483k 1198M|1660M 1660M:  35k   78k:8036B   27k:  43k  105k|   0     0 |  12k  180k
 63  32   0   0   0   5|   0   737M:   0   937M:2458k  697M:   0   753M:2458k 3124M|1734M 1734M:  29k   50k:8389B   28k:  37k   78k|   0     0 |  16k  185k
 65  31   0   0   0   4|   0   450M:   0  3662k:2074k  439M:   0   334M:2074k 1227M|1885M 1885M:  19k   59k:9060B   30k:  28k   89k|   0     0 |  12k  202k
 64  32   0   0   0   4|   0   309M:   0   284M:2074k  335M:   0   292M:2074k 1220M|1977M 1977M:  29k   50k:9725B   31k:  39k   81k|   0     0 |  12k  208k
 61  34   0   0   0   5|2458B  596M:   0  1006M:2458k  155M:   0   595M:2460k 2353M|2010M 2010M:  44k   78k:9326B   30k:  54k  108k|   0     0 |  16k  215k
 62  33   0   0   0   5|9830B  488M:   0   103M:2483k  621M:   0   506M:2493k 1719M|1995M 1995M:  18k   41k:9488B   31k:  27k   72k|   0     0 |  14k  212k
 62  33   0   0   0   5|4915B  335M:   0   413M:2074k  871M:   0   348M:2078k 1967M|2045M 2045M:  46k   78k:  10k   32k:  56k  110k|   0     0 |  15k  216k
 60  34   0   0   0   5|9830B  579M:   0   676M:2458k  805M: 819B  863M:2468k 2923M|1933M 1933M:  23k   41k:9059B   30k:  32k   71k|   0     0 |  19k  205k
 63  32   0   0   0   4|9830B  494M: 819B  304M:2074k   47M:   0   234M:2084k 1078M|2070M 2070M:  44k   69k:9617B   30k:  53k   99k|   0     0 |  15k  219k
 61  34   0   0   0   5|6554B  493M: 819B  603M:2483k  624M:   0   439M:2490k 2159M|2029M 2029M:  34k   60k:9982B   32k:  44k   92k|   0     0 |  14k  214k
 62  33   0   0   0   5|3277B  318M:   0   713M:2483k  645M:   0   245M:2486k 1922M|2050M 2050M:  30k   65k:9705B   31k:  39k   96k|   0     0 |  13k  217k
 62  34   0   0   0   5|5734B  722M:   0   232M:2458k  309M: 819B  777M:2465k 2041M|2037M 2037M:  40k   50k:9919B   31k:  51k   82k|   0     0 |  13k  214k
 61  34   0   0   0   5|  11k  916M:1638B  774M:2074k  728M:   0   139M:2086k 2557M|2011M 2011M:  36k   69k:9327B   30k:  47k   99k|   0     0 |  16k  213k
 62  34   0   0   0   5|4096B  271M:   0   258M:2483k  201M:   0   866M:2487k 1596M|2068M 2068M:  31k   51k:  10k   32k:  41k   83k|   0     0 |  14k  220k
 61  35   0   0   0   5|1638B  366M: 819B  490M:2458k  555M: 819B  553M:2461k 1964M|2062M 2062M:  20k   65k:9660B   31k:  30k   96k|   0     0 |  15k  217k
 60  35   0   0   0   5|  11k  629M: 819B  800M:2074k  761M:   0   579M:2086k 2769M|2009M 2009M:  40k   50k:9951B   32k:  50k   82k|   0     0 |  17k  212k
 62  34   0   0   0   4|4915B  387M:   0   232M:2483k  195M:   0   453M:2488k 1267M|2034M 2034M:  12k   59k:9646B   31k:  21k   90k|   0     0 |  13k  215k
 59  36   0   0   0   5|  14k  579M:   0   387M:2484k  724M:   0   434M:2854k 2124M|2048M 2048M:  52k   60k:  10k   32k:  62k   92k|   0     0 |  15k  216k
