You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1804k 4065k:1781k 4064k:1809k 4075k:1816k 4079k:7212k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  31B  161B|1708  2327 
  0   0 100   0   0   0|1638B   18k: 388k    0 :  43k 2458B:2074k    0 :2554k   38k| 643k  643k:  25B  128B:  53k  643k:  53k  643k|   0     0 | 636   662 
  0   0 100   0   0   0|   0    38k:   0    84k:   0    40k:2893k   79k:2898k  247k|   0     0 : 543B 2041B: 338k  362k: 343k  363k|   0     0 |1628  1547 
  3   0  97   0   0   0| 819B   21k: 819B   10k: 819B   49k:2894k   22k:3206k  116k| 633B  633B:  49B  441B:  20k 2096B:  21k 2537B|   0     0 |1043   782 
 35   5  55   4   0   1| 155M   34k: 156M   44k: 191M   36k: 157M   41k: 660M  164k|   0     0 :  61B 1673B:  78M   37M:  78M   37M|   0     0 |  29k 5540 
 43  12  30  11   0   4| 350M   30k: 404M   27k: 421M   33k: 467M   36k:1643M  178k|  31B   31B:  25B  185B: 528M  304M: 528M  304M|   0     0 |  97k   17k
 45  17  19  14   0   5| 463M   32k: 540M   37k: 240M  209k: 537M   52k:1780M  363k|   0     0 :  37B 1682B: 460M  518M: 460M  518M|   0     0 |  83k   25k
 47  18   9  20   0   5| 599M   86k: 575M  679k: 520M   28k: 630M   35k:2324M  838k|   0     0 :  25B  113B: 442M  627M: 442M  627M|   0     0 |  97k   38k
 47  17   9  21   0   5| 504M  154k: 634M   74k: 655M   58k: 618M  377k:2410M  672k|   0     0 :  61B 1673B: 413M  543M: 413M  543M|   0     0 |  80k   38k
 45  12  27  13   0   3| 458M   30k: 224M  128k: 419M   68k: 585M  449k:1686M  694k|   0     0 : 301B   52B: 358M  209M: 358M  209M|   0     0 |  99k   18k
