You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1995k 4187k:1982k 4186k:2002k 4196k:2013k 4200k:7993k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  31B  161B|1755  2374 
  0   0 100   0   0   0|2894k    0 : 819B   42k: 126k   44k:   0    32k:3064k  118k| 608k  608k: 302B 1425B:  83k  658k:  86k  660k|   0     0 | 615   648 
  0   0 100   0   0   0|2893k   37k:   0   819B:   0     0 :   0     0 :2893k   67k|   0     0 : 149B  766B: 351k  349k: 352k  350k|   0     0 |1927  1914 
  0   0 100   0   0   0|2867k   32k:   0    30k:   0    30k:   0    26k:2867k  174k|   0     0 :  25B 1092B: 181B  704B: 367B 1796B|   0     0 | 223   406 
 10   1  89   0   0   0|2869k   38k: 819B    0 : 819B   38k: 819B   33k:3269k  126k| 633B  633B:  13B  766B:  21k 2631B:  22k 3397B|   0     0 |2098  1176 
 36   6  50   7   0   0| 365M   35k:  77M   35k: 258M    0 : 386M   38k:1086M  135k|   0     0 :  61B 1159B:  22k 4295B:  31k 5454B|   0     0 |  17k 6157 
 39   8  36  16   0   1| 375M  222k: 362M  118k: 461M   39k: 554M   33k:1752M  423k|  31B   31B:  61B  766B:  41k   19k:  43k   20k|   0     0 |  25k   11k
 41  11  25  22   0   1| 580M  638k: 504M   34k: 545M   60k: 633M   82k:2263M  824k|   0     0 :  61B  959B:  25k 6674B:  26k 7633B|   0     0 |  31k   16k
 43  12  20  25   0   1| 639M  105k: 621M  371k: 565M  176k: 554M   83k:2380M  745k|   0     0 : 277B  766B:  36k 8954B:  36k 9720B|   0     0 |  35k   17k
 42  12  15  30   0   1| 647M   50k: 650M   43k: 583M   46k: 547M   28k:2427M  181k|   0     0 :  25B 1348B:  30k   10k:  30k   11k|   0     0 |  38k   18k
 44  13  12  30   0   1| 657M   29k: 538M   51k: 660M  335k: 517M   49k:2372M  524k|   0     0 :  13B  766B:  34k   12k:  35k   12k|   0     0 |  37k   19k
 19  11  30  39   0   1| 650M  168k: 652M   52k: 651M  106k: 442M  122k:2395M  494k|   0     0 :  61B  308B:  24k   11k:  24k   12k|   0     0 |  33k   27k
 18  12  31  38   0   1| 684M   95k: 665M   46k: 618M   19k: 676M   48k:2643M  285k|   0     0 :  61B  766B:  22k   12k:  22k   13k|   0     0 |  36k   33k
 14   9  36  39   0   1| 668M   42k: 571M  126k: 344M   74k: 538M   40k:2121M  335k|   0     0 :  37B 1020B:  18k   11k:  18k   12k|   0     0 |  27k   26k
 18  11  32  38   0   1| 659M   53k: 620M   24k: 658M   81k: 458M   17k:2394M  230k|   0     0 : 121B  766B:  22k   12k:  22k   13k|   0     0 |  33k   30k
 13   8  41  37   0   1| 372M  107k: 647M   32k: 439M  111k: 372M 9011B:1830M  317k|   0     0 : 205B  959B:7620B   11k:7935B   12k|   0     0 |  25k   22k
  8   8  46  38   0   1| 441M   19k: 451M   68k: 573M   42k: 456M   66k:1920M  254k|   0     0 :  13B  766B:  16k   11k:  16k   12k|   0     0 |  25k   23k
 13   8  44  34   0   1| 254M 6554B: 511M   15k: 449M   29k: 457M   29k:1671M  149k|   0     0 :  49B 1348B:  24k   12k:  24k   13k|   0     0 |  22k   20k
 12   8  44  35   0   1| 333M    0 : 472M 7373B: 574M  819B: 444M 4096B:1823M   46k|   0     0 : 151B  766B:  15k   11k:  16k   12k|   0     0 |  24k   22k
 13  10  41  36   0   1| 570M   32k: 564M    0 : 508M    0 : 483M    0 :2125M   75k|   0     0 :  49B 1092B:  18k   11k:  18k   12k|   0     0 |  31k   27k
  7   7  48  37   0   1| 468M    0 : 502M   19k: 372M    0 : 449M   19k:1791M   68k|   0     0 :  61B  766B:  21k   21k:  21k   22k|   0     0 |  23k   23k
 12   9  38  40   0   1| 568M    0 : 403M    0 : 499M    0 : 488M    0 :1958M   39k|   0     0 : 193B 1029B:  16k   13k:  17k   14k|   0     0 |  27k   25k
  7   8  44  40   0   1| 232M   18k: 543M   20k: 608M   50k: 501M   21k:1884M  129k|   0     0 : 167B  766B:  24k   12k:  24k   12k|   0     0 |  25k   25k
  6   8  43  42   0   1| 376M    0 : 646M    0 : 481M    0 : 582M    0 :2085M   30k|   0     0 :  67B  977B:  18k   12k:  18k   13k|   0     0 |  26k   28k
  6   7  46  41   0   1| 295M    0 : 637M    0 : 342M    0 : 361M    0 :1636M   46k|   0     0 :  73B  790B:  12k   13k:  12k   14k|   0     0 |  22k   23k
  4   6  49  40   0   1| 387M    0 : 470M    0 : 252M    0 : 296M 3277B:1405M   38k|   0     0 :  61B 1348B:  14k   13k:  14k   14k|   0     0 |  18k   19k
  6   9  45  40   0   1| 505M  819B: 540M 1638B: 644M    0 : 504M   31k:2193M   82k|   0     0 :  49B  766B:  25k   15k:  26k   16k|   0     0 |  27k   29k
  7   9  42  41   0   1| 644M   18k: 673M   18k: 378M   17k: 650M   44k:2346M  135k|   0     0 :  37B  959B:  20k   16k:  21k   17k|   0     0 |  30k   30k
  6  10  45  39   0   1| 594M   27k: 667M   38k: 556M   11k: 609M 8192B:2426M  128k|   0     0 : 265B  766B:  28k   18k:  29k   19k|   0     0 |  31k   28k
  9  10  44  37   0   1| 568M   14k: 664M    0 : 510M   15k: 624M   18k:2367M   70k|   0     0 :  49B 1020B:  26k   22k:  26k   23k|   0     0 |  31k   22k
  6   9  53  31   0   1| 533M   29k: 609M   28k: 632M   25k: 641M   18k:2416M  134k|   0     0 :  49B  766B:  35k   21k:  35k   22k|   0     0 |  27k   17k
  6   9  56  28   0   1| 409M    0 : 670M    0 : 542M    0 : 624M   17k:2244M   60k|   0     0 :  61B 1027B:  15k   17k:  15k   18k|   0     0 |  27k   15k
  5   6  71  18   0   1| 325M    0 : 571M    0 : 387M    0 : 357M   12k:1640M   29k|   0     0 :  49B  766B:2150B   10k:2322B   11k|   0     0 |  19k 9952 
  2   1  97   1   0   0|  18M   13k:  21M 4915B:  77M   37k:2918k   47k: 119M  142k|   0     0 :  25B 1348B: 862B 6343B:1023B 7691B|   0     0 |2174  2066 
  1   0  99   0   0   0|   0   819B:   0     0 :   0  4096B:2893k 8192B:2893k   38k|   0     0 : 133B  766B: 822B 3878B:1129B 4644B|   0     0 | 897  1637 
  4   7  67  21   0   1| 568M   48k: 464M  819B: 465M    0 : 366M 9011B:1863M   98k|   0     0 : 181B 1092B:  62k   31k:  63k   32k|   0     0 |  22k   13k
  5   8  62  24   0   1| 682M   30k: 522M   30k: 474M   24k: 539M   19k:2218M  122k|   0     0 : 186B  766B:  29k   32k:  30k   33k|   0     0 |  26k   14k
  4   7  71  18   0   1| 638M   28k: 232M   40k: 460M   33k: 526M   26k:1856M  173k|   0     0 : 180B 1020B:  35k   26k:  36k   27k|   0     0 |  20k   11k
  3   5  81  10   0   1| 396M 3277B: 421M  819B: 361M   32k: 314M   27k:1493M   73k|   0     0 :  49B  766B:  24k   20k:  24k   21k|   0     0 |  15k 7190 
  2   5  86   7   0   0| 403M   30k: 263M   27k: 361M   27k: 301M   22k:1328M  122k|   0     0 :  13B  959B:  34k   28k:  35k   29k|   0     0 |  15k 5630 
  0   1  98   1   0   0|  39M   24k:  52M   26k:   0    20k:  54M   18k: 145M  127k|   0     0 :  78B  782B:  10k   10k:  10k   11k|   0     0 |1633   749 
  3   0  96   0   0   0|   0     0 :   0    14k: 331k   34k:2893k  116k:3649k  171k|   0     0 : 294B 1512B:  10k   10k:  10k   12k|   0     0 | 861   620 
  4   0  96   0   0   0|   0    64k:1638B   28k:   0    30k:2919k   70k:3054k  202k|2816B 2816B:  49B  766B: 206k  204k: 206k  205k|   0     0 |1323  1236 
