You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  4   1  95   0   0   0|1590k 4156k:1593k 4158k:1582k 4147k:1601k 4163k:6366k   16M|   0     0 :   0     0 :   0     0 :   0     0 |  55B  195B|1907  2384 
  0   0 100   0   0   0|   0     0 :2910k   32k:   0     0 :   0     0 :2910k   35k|  32k   32k:  34k   15k: 625k   67k: 661k   82k|   0     0 | 548   518 
  0   0  99   0   0   0|   0    46k:2893k    0 :   0    38k:   0    39k:2893k  136k|   0     0 :  25k 4984B: 352k  369k: 377k  374k|   0     0 |2097  1925 
  1   0  99   0   0   0|   0    25k:2893k   19k:   0    21k:   0    25k:3195k   98k| 492B  492B:  28k   14k:  20k 2236B:  48k   16k|   0     0 | 738   649 
 31   3  62   3   0   0|  77M   37k: 158M   42k: 104M   32k: 181M   82k: 520M  212k| 141B  141B:  24k 5047B:  14k 3270B:  48k 8317B|   0     0 |  11k 3788 
 39   9  39  12   0   1| 514M   38k: 394M   75k: 450M   47k: 464M    0 :1822M  164k|   0     0 :  37k   14k:  38k 5078B:  77k   18k|   0     0 |  28k   11k
 41  11  27  20   0   1| 598M  118k: 514M   34k: 607M   34k: 491M  214k:2211M  458k|  31B   31B:  43k   17k:  32k 6761B:  75k   24k|   0     0 |  35k   15k
 40   9  23  27   0   1| 460M   33k: 412M   74k: 514M   34k: 515M   66k:1901M  237k|   0     0 :  33k   30k:  25k 7566B:  58k   37k|   0     0 |  32k   13k
 45  12  15  27   0   1| 563M  398k: 507M   98k: 580M  680k: 688M   94k:2338M 1283k|   0     0 :  25k   30k:  34k 9448B:  59k   39k|   0     0 |  38k   18k
 48  13  11  27   0   1| 688M   53k: 510M   38k: 650M   41k: 524M   44k:2372M  189k|   0     0 :  55k   45k:  31k   11k:  86k   56k|   0     0 |  39k   22k
 31  11  21  35   0   1| 599M   46k: 504M   42k: 541M   36k: 574M  415k:2217M  581k|   0     0 :  35k   49k:  26k   12k:  61k   61k|   0     0 |  35k   31k
 17  10  37  36   0   1| 398M   34k: 527M   30k: 474M   68k: 527M  174k:1926M  368k|   0     0 :  30k   61k:  24k   12k:  54k   72k|   0     0 |  28k   29k
